Page ascore,Source title,Source url,Target url,Anchor,External links,Internal links,Nofollow,Sponsored,Ugc,Text,Frame,Form,Image,First seen,Last seen,New link,Lost link,Referring Domain
14,"UCC Research Profiles: , Food & Nutritional Sciences (Office)",http://research.ucc.ie/profiles/D027/j.weeter@ucc.ie,http://www.requitedjournal.com/index.php?%2Fform%2Fjeffrey-weeter%2F,,12,179,False,False,False,True,False,False,False,2024-05-20,2024-11-27,False,False,research.ucc.ie
14,"UCC Research Profiles: Jeffrey Weeter, IT Services (Core Activities)",http://research.ucc.ie/profiles/H001/j.weeter@ucc.ie,http://www.requitedjournal.com/index.php?%2Fform%2Fjeffrey-weeter%2F,,18,179,False,False,False,True,False,False,False,2024-04-29,2024-11-24,False,False,research.ucc.ie
14,"UCC Research Profiles: , Quality Promotion Unit",http://research.ucc.ie/profiles/P001/j.weeter@ucc.ie,http://www.requitedjournal.com/index.php?%2Fform%2Fjeffrey-weeter%2F,,12,179,False,False,False,True,False,False,False,2024-05-17,2024-11-25,False,False,research.ucc.ie
14,"UCC Research Profiles: Jeffrey Weeter, Cork Constraint Computation Centre",http://research.ucc.ie/profiles/X102/j.weeter@ucc.ie,http://www.requitedjournal.com/index.php?%2Fform%2Fjeffrey-weeter%2F,,18,179,False,False,False,True,False,False,False,2024-05-19,2024-11-24,False,False,research.ucc.ie
14,"Stories, Poems & Essays — Jac Jemc",http://www.jacjemc.com/stories-poems,http://www.requitedjournal.com/,Requited,136,8,False,False,False,True,False,False,False,2024-06-16,2025-04-05,False,False,jacjemc.com
14,Timothy Connors – Just another UMass Boston Blogs site,https://blogs.umb.edu/timothyconnors001/,http://requitedjournal.com/index.php?%2Fform%2Feula-biss-and-john-bresland%2F,“Ode to Every Thing”,13,56,False,False,False,True,False,False,False,2024-04-30,2025-04-23,False,False,blogs.umb.edu
14,Narration and Image – Timothy Connors,https://blogs.umb.edu/timothyconnors001/2015/11/10/narration-and-image/,http://requitedjournal.com/index.php?%2Fform%2Feula-biss-and-john-bresland%2F,“Ode to Every Thing”,92,211,False,False,False,True,False,False,False,2024-04-14,2025-05-04,False,False,blogs.umb.edu
14,Requited Journal Submission Manager,https://requitedjournal.submittable.com/submit,http://requitedjournal.com/,Return to our website,3,5,False,False,False,True,False,False,False,2024-08-17,2025-04-26,False,False,requitedjournal.submittable.com
14,Requited Journal Submission Manager,https://requitedjournal.submittable.com/submit,http://requitedjournal.com/,Requited Journal,3,5,False,False,False,False,False,False,True,2024-08-17,2025-04-26,False,False,requitedjournal.submittable.com
14,Requited Journal Submission Manager,https://requitedjournal.submittable.com/submit,http://requitedjournal.com/,Home,3,5,False,False,False,True,False,False,False,2024-08-17,2025-04-26,False,False,requitedjournal.submittable.com
14,"UCC Research Profiles: Jeffrey Weeter, Music",https://research.ucc.ie/profiles/A021/jweeter,http://www.requitedjournal.com/index.php?%2Fform%2Fjeffrey-weeter%2F,,13,179,False,False,False,True,False,False,False,2024-05-12,2024-11-22,False,False,research.ucc.ie
14,UCC Research Profiles: Jeffrey Weeter,https://research.ucc.ie/profiles/j.weeter@ucc.ie,http://www.requitedjournal.com/index.php?%2Fform%2Fjeffrey-weeter%2F,[ Publisher's Version],18,188,False,False,False,True,False,False,False,2025-01-20,2025-04-25,False,False,research.ucc.ie
13,Magazine Reports - Market Research - Columbia College Chicago,https://students.colum.edu/publishing-lab/market-pages/Magazine_Reports,https://www.requitedjournal.com/,Requited Magazine,34,144,False,False,False,True,False,False,False,2024-04-03,2025-04-22,False,False,students.colum.edu
12,25 Points: Susan Sontag’s “Against Interpretation” | HTMLGIANT,http://htmlgiant.com/vicarious-mfa/25-points-susan-sontags-against-interpretation/,http://requitedjournal.com/index.php?%2Fessay%2Fwilliam-bowers%2F,I Went and Saw Me Some Spider-Man,31,211,True,False,False,True,False,False,False,2024-04-23,2025-04-26,False,False,htmlgiant.com
10,RIP Gilbert Sorrentino.,http://next.ilxor.com/ILX/ThreadSelectedControllerServlet?boardid=55&bookmarkedmessageid=3&showall=true&threadid=1122,http://requitedjournal.com/index.php?%2Fessay%2Fjeremy-m-davies,http://requitedjournal.com/index.php?/essay/jeremy-m-davies,8,75,False,False,False,True,False,False,False,2024-05-30,2025-01-08,False,False,next.ilxor.com
10,RIP Gilbert Sorrentino.,https://ilxor.com/ILX/ThreadSelectedControllerServlet?action=showall&boardid=55&threadid=1122,http://requitedjournal.com/index.php?%2Fessay%2Fjeremy-m-davies,http://requitedjournal.com/index.php?/essay/jeremy-m-davies,8,77,False,False,False,True,False,False,False,2024-06-17,2025-01-05,False,False,ilxor.com
10,RIP Gilbert Sorrentino.,https://www.ilxor.com/ILX/ThreadSelectedControllerServlet?boardid=55&bookmarkedmessageid=10&showall=true&threadid=1122,http://requitedjournal.com/index.php?%2Fessay%2Fjeremy-m-davies,http://requitedjournal.com/index.php?/essay/jeremy-m-davies,6,61,False,False,False,True,False,False,False,2024-06-19,2025-01-20,False,False,ilxor.com
10,RIP Gilbert Sorrentino.,https://www.ilxor.com/ILX/ThreadSelectedControllerServlet?boardid=55&bookmarkedmessageid=11&showall=true&threadid=1122,http://requitedjournal.com/index.php?%2Fessay%2Fjeremy-m-davies,http://requitedjournal.com/index.php?/essay/jeremy-m-davies,5,59,False,False,False,True,False,False,False,2024-05-28,2025-01-01,False,False,ilxor.com
10,RIP Gilbert Sorrentino.,https://www.ilxor.com/ILX/ThreadSelectedControllerServlet?boardid=55&bookmarkedmessageid=12&showall=true&threadid=1122,http://requitedjournal.com/index.php?%2Fessay%2Fjeremy-m-davies,http://requitedjournal.com/index.php?/essay/jeremy-m-davies,5,57,False,False,False,True,False,False,False,2024-06-12,2025-01-14,False,False,ilxor.com
10,RIP Gilbert Sorrentino.,https://www.ilxor.com/ILX/ThreadSelectedControllerServlet?boardid=55&bookmarkedmessageid=13&showall=true&threadid=1122,http://requitedjournal.com/index.php?%2Fessay%2Fjeremy-m-davies,http://requitedjournal.com/index.php?/essay/jeremy-m-davies,5,55,False,False,False,True,False,False,False,2024-06-18,2025-01-15,False,False,ilxor.com
10,RIP Gilbert Sorrentino.,https://www.ilxor.com/ILX/ThreadSelectedControllerServlet?boardid=55&bookmarkedmessageid=16&showall=true&threadid=1122,http://requitedjournal.com/index.php?%2Fessay%2Fjeremy-m-davies,http://requitedjournal.com/index.php?/essay/jeremy-m-davies,4,49,False,False,False,True,False,False,False,2024-06-21,2025-01-23,False,False,ilxor.com
9,RIP Gilbert Sorrentino.,http://next.ilxor.com/ILX/ThreadSelectedControllerServlet?action=showall&boardid=55&threadid=1122,http://requitedjournal.com/index.php?%2Fessay%2Fjeremy-m-davies,http://requitedjournal.com/index.php?/essay/jeremy-m-davies,8,77,False,False,False,True,False,False,False,2024-05-24,2024-12-01,False,False,next.ilxor.com
9,RIP Gilbert Sorrentino.,http://next.ilxor.com/ILX/ThreadSelectedControllerServlet?boardid=55&bookmarkedmessageid=1&showall=true&threadid=1122,http://requitedjournal.com/index.php?%2Fessay%2Fjeremy-m-davies,http://requitedjournal.com/index.php?/essay/jeremy-m-davies,8,77,False,False,False,True,False,False,False,2024-04-23,2024-11-13,False,False,next.ilxor.com
9,RIP Gilbert Sorrentino.,http://next.ilxor.com/ILX/ThreadSelectedControllerServlet?boardid=55&bookmarkedmessageid=1&threadid=1122,http://requitedjournal.com/index.php?%2Fessay%2Fjeremy-m-davies,http://requitedjournal.com/index.php?/essay/jeremy-m-davies,8,77,False,False,False,True,False,False,False,2024-05-22,2024-11-27,False,False,next.ilxor.com
9,RIP Gilbert Sorrentino.,http://next.ilxor.com/ILX/ThreadSelectedControllerServlet?boardid=55&bookmarkedmessageid=10&showall=true&threadid=1122,http://requitedjournal.com/index.php?%2Fessay%2Fjeremy-m-davies,http://requitedjournal.com/index.php?/essay/jeremy-m-davies,6,61,False,False,False,True,False,False,False,2024-04-28,2024-11-20,False,False,next.ilxor.com
9,RIP Gilbert Sorrentino.,http://next.ilxor.com/ILX/ThreadSelectedControllerServlet?boardid=55&bookmarkedmessageid=11&showall=true&threadid=1122,http://requitedjournal.com/index.php?%2Fessay%2Fjeremy-m-davies,http://requitedjournal.com/index.php?/essay/jeremy-m-davies,5,59,False,False,False,True,False,False,False,2024-04-24,2024-11-11,False,False,next.ilxor.com
9,RIP Gilbert Sorrentino.,http://next.ilxor.com/ILX/ThreadSelectedControllerServlet?boardid=55&bookmarkedmessageid=13&showall=true&threadid=1122,http://requitedjournal.com/index.php?%2Fessay%2Fjeremy-m-davies,http://requitedjournal.com/index.php?/essay/jeremy-m-davies,5,55,False,False,False,True,False,False,False,2024-05-08,2024-12-02,False,False,next.ilxor.com
9,RIP Gilbert Sorrentino.,http://next.ilxor.com/ILX/ThreadSelectedControllerServlet?boardid=55&bookmarkedmessageid=15&showall=true&threadid=1122,http://requitedjournal.com/index.php?%2Fessay%2Fjeremy-m-davies,http://requitedjournal.com/index.php?/essay/jeremy-m-davies,5,51,False,False,False,True,False,False,False,2024-04-27,2024-11-18,False,False,next.ilxor.com
9,RIP Gilbert Sorrentino.,http://next.ilxor.com/ILX/ThreadSelectedControllerServlet?boardid=55&bookmarkedmessageid=16&showall=true&threadid=1122,http://requitedjournal.com/index.php?%2Fessay%2Fjeremy-m-davies,http://requitedjournal.com/index.php?/essay/jeremy-m-davies,4,49,False,False,False,True,False,False,False,2024-04-16,2024-11-08,False,False,next.ilxor.com
9,RIP Gilbert Sorrentino.,http://next.ilxor.com/ILX/ThreadSelectedControllerServlet?boardid=55&bookmarkedmessageid=17&showall=true&threadid=1122,http://requitedjournal.com/index.php?%2Fessay%2Fjeremy-m-davies,http://requitedjournal.com/index.php?/essay/jeremy-m-davies,4,47,False,False,False,True,False,False,False,2024-04-24,2024-11-20,False,False,next.ilxor.com
9,RIP Gilbert Sorrentino.,http://next.ilxor.com/ILX/ThreadSelectedControllerServlet?boardid=55&bookmarkedmessageid=2&showall=true&threadid=1122,http://requitedjournal.com/index.php?%2Fessay%2Fjeremy-m-davies,http://requitedjournal.com/index.php?/essay/jeremy-m-davies,8,77,False,False,False,True,False,False,False,2024-05-01,2024-11-28,False,False,next.ilxor.com
9,RIP Gilbert Sorrentino.,http://next.ilxor.com/ILX/ThreadSelectedControllerServlet?boardid=55&bookmarkedmessageid=3499343&showall=true&threadid=1122,http://requitedjournal.com/index.php?%2Fessay%2Fjeremy-m-davies,http://requitedjournal.com/index.php?/essay/jeremy-m-davies,4,45,False,False,False,True,False,False,False,2024-07-19,2024-11-01,False,False,next.ilxor.com
9,RIP Gilbert Sorrentino.,http://next.ilxor.com/ILX/ThreadSelectedControllerServlet?boardid=55&bookmarkedmessageid=4&showall=true&threadid=1122,http://requitedjournal.com/index.php?%2Fessay%2Fjeremy-m-davies,http://requitedjournal.com/index.php?/essay/jeremy-m-davies,8,73,False,False,False,True,False,False,False,2024-04-28,2024-11-22,False,False,next.ilxor.com
9,RIP Gilbert Sorrentino.,http://next.ilxor.com/ILX/ThreadSelectedControllerServlet?boardid=55&bookmarkedmessageid=4547717&showall=true&threadid=1122,http://requitedjournal.com/index.php?%2Fessay%2Fjeremy-m-davies,http://requitedjournal.com/index.php?/essay/jeremy-m-davies,3,43,False,False,False,True,False,False,False,2024-04-09,2024-11-03,False,False,next.ilxor.com
9,RIP Gilbert Sorrentino.,http://next.ilxor.com/ILX/ThreadSelectedControllerServlet?boardid=55&bookmarkedmessageid=5&showall=true&threadid=1122,http://requitedjournal.com/index.php?%2Fessay%2Fjeremy-m-davies,http://requitedjournal.com/index.php?/essay/jeremy-m-davies,8,71,False,False,False,True,False,False,False,2024-04-23,2024-11-13,False,False,next.ilxor.com
9,RIP Gilbert Sorrentino.,http://next.ilxor.com/ILX/ThreadSelectedControllerServlet?boardid=55&bookmarkedmessageid=6&showall=true&threadid=1122,http://requitedjournal.com/index.php?%2Fessay%2Fjeremy-m-davies,http://requitedjournal.com/index.php?/essay/jeremy-m-davies,8,69,False,False,False,True,False,False,False,2024-04-30,2024-11-26,False,False,next.ilxor.com
9,RIP Gilbert Sorrentino.,http://next.ilxor.com/ILX/ThreadSelectedControllerServlet?boardid=55&bookmarkedmessageid=8&showall=true&threadid=1122,http://requitedjournal.com/index.php?%2Fessay%2Fjeremy-m-davies,http://requitedjournal.com/index.php?/essay/jeremy-m-davies,8,65,False,False,False,True,False,False,False,2024-05-05,2024-12-02,False,False,next.ilxor.com
9,RIP Gilbert Sorrentino.,http://next.ilxor.com/ILX/ThreadSelectedControllerServlet?boardid=55&bookmarkedmessageid=9&showall=true&threadid=1122,http://requitedjournal.com/index.php?%2Fessay%2Fjeremy-m-davies,http://requitedjournal.com/index.php?/essay/jeremy-m-davies,7,63,False,False,False,True,False,False,False,2024-05-11,2024-12-15,False,False,next.ilxor.com
9,Strange Horizons - Horizontal Connections: 16 September 2011 By Niall Harrison,http://strangehorizons.com/non-fiction/azimuth/horizontal-connections-16-september-2011/,http://requitedjournal.com/index.php?%2Fsound%2Fgregory-feeleys-kentauros%2F,Kentauros by Gregory Feeley,35,212,False,False,False,True,False,False,False,2023-07-30,2025-01-12,False,True,strangehorizons.com
9,Strange Horizons - Horizontal Connections: 16 September 2011 By Niall Harrison,http://strangehorizons.com/wordpress/non-fiction/azimuth/horizontal-connections-16-september-2011/,http://requitedjournal.com/index.php?%2Fsound%2Fgregory-feeleys-kentauros%2F,Kentauros by Gregory Feeley,35,242,False,False,False,True,False,False,False,2025-02-15,2025-05-02,False,False,strangehorizons.com
9,RIP Gilbert Sorrentino.,https://ilxor.com/ILX/ThreadSelectedControllerServlet?boardid=55&bookmarkedmessageid=1&showall=true&threadid=1122,http://requitedjournal.com/index.php?%2Fessay%2Fjeremy-m-davies,http://requitedjournal.com/index.php?/essay/jeremy-m-davies,8,77,False,False,False,True,False,False,False,2024-04-16,2024-11-19,False,False,ilxor.com
9,RIP Gilbert Sorrentino.,https://ilxor.com/ILX/ThreadSelectedControllerServlet?boardid=55&bookmarkedmessageid=10&showall=true&threadid=1122,http://requitedjournal.com/index.php?%2Fessay%2Fjeremy-m-davies,http://requitedjournal.com/index.php?/essay/jeremy-m-davies,6,61,False,False,False,True,False,False,False,2024-05-20,2024-12-28,False,False,ilxor.com
9,RIP Gilbert Sorrentino.,https://ilxor.com/ILX/ThreadSelectedControllerServlet?boardid=55&bookmarkedmessageid=11&showall=true&threadid=1122,http://requitedjournal.com/index.php?%2Fessay%2Fjeremy-m-davies,http://requitedjournal.com/index.php?/essay/jeremy-m-davies,5,59,False,False,False,True,False,False,False,2024-04-17,2024-11-22,False,False,ilxor.com
9,RIP Gilbert Sorrentino.,https://ilxor.com/ILX/ThreadSelectedControllerServlet?boardid=55&bookmarkedmessageid=12&showall=true&threadid=1122,http://requitedjournal.com/index.php?%2Fessay%2Fjeremy-m-davies,http://requitedjournal.com/index.php?/essay/jeremy-m-davies,5,57,False,False,False,True,False,False,False,2024-04-18,2024-11-20,False,False,ilxor.com
9,RIP Gilbert Sorrentino.,https://ilxor.com/ILX/ThreadSelectedControllerServlet?boardid=55&bookmarkedmessageid=13&showall=true&threadid=1122,http://requitedjournal.com/index.php?%2Fessay%2Fjeremy-m-davies,http://requitedjournal.com/index.php?/essay/jeremy-m-davies,5,55,False,False,False,True,False,False,False,2024-04-14,2024-11-12,False,False,ilxor.com
9,RIP Gilbert Sorrentino.,https://ilxor.com/ILX/ThreadSelectedControllerServlet?boardid=55&bookmarkedmessageid=14&showall=true&threadid=1122,http://requitedjournal.com/index.php?%2Fessay%2Fjeremy-m-davies,http://requitedjournal.com/index.php?/essay/jeremy-m-davies,5,53,False,False,False,True,False,False,False,2024-04-13,2024-11-13,False,False,ilxor.com
9,RIP Gilbert Sorrentino.,https://ilxor.com/ILX/ThreadSelectedControllerServlet?boardid=55&bookmarkedmessageid=15&showall=true&threadid=1122,http://requitedjournal.com/index.php?%2Fessay%2Fjeremy-m-davies,http://requitedjournal.com/index.php?/essay/jeremy-m-davies,5,51,False,False,False,True,False,False,False,2024-04-24,2024-11-25,False,False,ilxor.com
9,RIP Gilbert Sorrentino.,https://ilxor.com/ILX/ThreadSelectedControllerServlet?boardid=55&bookmarkedmessageid=16&showall=true&threadid=1122,http://requitedjournal.com/index.php?%2Fessay%2Fjeremy-m-davies,http://requitedjournal.com/index.php?/essay/jeremy-m-davies,4,49,False,False,False,True,False,False,False,2024-04-22,2024-11-21,False,False,ilxor.com
9,RIP Gilbert Sorrentino.,https://ilxor.com/ILX/ThreadSelectedControllerServlet?boardid=55&bookmarkedmessageid=17&showall=true&threadid=1122,http://requitedjournal.com/index.php?%2Fessay%2Fjeremy-m-davies,http://requitedjournal.com/index.php?/essay/jeremy-m-davies,4,47,False,False,False,True,False,False,False,2024-04-19,2024-11-23,False,False,ilxor.com
9,RIP Gilbert Sorrentino.,https://ilxor.com/ILX/ThreadSelectedControllerServlet?boardid=55&bookmarkedmessageid=2&showall=true&threadid=1122,http://requitedjournal.com/index.php?%2Fessay%2Fjeremy-m-davies,http://requitedjournal.com/index.php?/essay/jeremy-m-davies,8,77,False,False,False,True,False,False,False,2024-04-19,2024-11-22,False,False,ilxor.com
9,RIP Gilbert Sorrentino.,https://ilxor.com/ILX/ThreadSelectedControllerServlet?boardid=55&bookmarkedmessageid=5&showall=true&threadid=1122,http://requitedjournal.com/index.php?%2Fessay%2Fjeremy-m-davies,http://requitedjournal.com/index.php?/essay/jeremy-m-davies,8,71,False,False,False,True,False,False,False,2024-04-19,2024-11-22,False,False,ilxor.com
9,RIP Gilbert Sorrentino.,https://ilxor.com/ILX/ThreadSelectedControllerServlet?boardid=55&bookmarkedmessageid=7&showall=true&threadid=1122,http://requitedjournal.com/index.php?%2Fessay%2Fjeremy-m-davies,http://requitedjournal.com/index.php?/essay/jeremy-m-davies,8,67,False,False,False,True,False,False,False,2024-04-17,2024-11-18,False,False,ilxor.com
9,RIP Gilbert Sorrentino.,https://ilxor.com/ILX/ThreadSelectedControllerServlet?boardid=55&bookmarkedmessageid=8&showall=true&threadid=1122,http://requitedjournal.com/index.php?%2Fessay%2Fjeremy-m-davies,http://requitedjournal.com/index.php?/essay/jeremy-m-davies,8,65,False,False,False,True,False,False,False,2024-04-18,2024-11-18,False,False,ilxor.com
9,RIP Gilbert Sorrentino.,https://ilxor.com/ILX/ThreadSelectedControllerServlet?boardid=55&bookmarkedmessageid=9&showall=true&threadid=1122,http://requitedjournal.com/index.php?%2Fessay%2Fjeremy-m-davies,http://requitedjournal.com/index.php?/essay/jeremy-m-davies,7,63,False,False,False,True,False,False,False,2024-04-18,2024-11-22,False,False,ilxor.com
9,Requited Journal · Longform,https://longform.org/archive/publications/requited-journal,http://www.requitedjournal.com/index.php?%2Ffiction%2Fjac-jemc%2F,The Dark Spot,1,23,False,False,False,True,False,False,False,2024-05-17,2025-04-19,False,False,longform.org
9,Tag: 2010s · Longform,https://longform.org/archive/tags/2010s?p=29,http://www.requitedjournal.com/index.php?%2Ffiction%2Fjac-jemc%2F,The Dark Spot,25,105,False,False,False,True,False,False,False,2024-06-09,2025-04-22,False,False,longform.org
9,Tag: 2010s · Longform,https://longform.org/archive/tags/2010s?p=29&page=1,http://www.requitedjournal.com/index.php?%2Ffiction%2Fjac-jemc%2F,The Dark Spot,25,105,False,False,False,True,False,False,False,2024-06-05,2025-04-24,False,False,longform.org
9,Tag: 2010s · Longform,https://longform.org/archive/tags/2010s?p=29&page=2,http://www.requitedjournal.com/index.php?%2Ffiction%2Fjac-jemc%2F,The Dark Spot,25,105,False,False,False,True,False,False,False,2024-05-26,2025-04-21,False,False,longform.org
9,Tag: 2010s · Longform,https://longform.org/archive/tags/2010s?p=29&page=3,http://www.requitedjournal.com/index.php?%2Ffiction%2Fjac-jemc%2F,The Dark Spot,25,105,False,False,False,True,False,False,False,2024-06-04,2025-04-20,False,False,longform.org
9,Tag: 2010s · Longform,https://longform.org/archive/tags/2010s?p=29&page=4,http://www.requitedjournal.com/index.php?%2Ffiction%2Fjac-jemc%2F,The Dark Spot,25,105,False,False,False,True,False,False,False,2024-06-07,2025-04-23,False,False,longform.org
9,Tag: 2010s · Longform,https://longform.org/archive/tags/2010s?p=29&page=5,http://www.requitedjournal.com/index.php?%2Ffiction%2Fjac-jemc%2F,The Dark Spot,25,105,False,False,False,True,False,False,False,2024-06-07,2025-04-21,False,False,longform.org
9,Tag: 2010s · Longform,https://longform.org/archive/tags/2010s?p=29&page=51,http://www.requitedjournal.com/index.php?%2Ffiction%2Fjac-jemc%2F,The Dark Spot,25,105,False,False,False,True,False,False,False,2024-06-09,2025-04-25,False,False,longform.org
9,Tag: 2010s · Longform,https://longform.org/archive/tags/2010s?p=29&page=53,http://www.requitedjournal.com/index.php?%2Ffiction%2Fjac-jemc%2F,The Dark Spot,25,105,False,False,False,True,False,False,False,2024-06-04,2025-04-21,False,False,longform.org
9,Tag: Depression · Longform,https://longform.org/archive/tags/depression?p=3,http://www.requitedjournal.com/index.php?%2Ffiction%2Fjac-jemc%2F,The Dark Spot,26,102,False,False,False,True,False,False,False,2024-05-29,2025-04-29,False,False,longform.org
