Page ascore,Source title,Source url,Target url,Anchor,External links,Internal links,Nofollow,Sponsored,Ugc,Text,Frame,Form,Image,First seen,Last seen,New link,Lost link,Referring Domain
9,Data Architect Job Description | Celarity,https://www.celarity.com/job-description/data-architect/,https://hubdesignsmagazine.com/2012/05/21/five-key-factors-in-architecting-a-master-data-solution/,Key Factors in Architecting a Master Data Solution,8,23,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,26/04/2024,8/04/2025,FALSE,FALSE,celarity.com
7,Windows Search: The Conundrum - Lookeen,https://lookeen.com/blog/windows-search-the-conundrum,http://hubdesignsmagazine.com/2009/12/13/hidden-costs-of-duplicate-customer-data/,data duplication,10,36,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,22/10/2024,2/05/2025,FALSE,FALSE,lookeen.com
7,Welcome aboard – the importance of nurturing new client relationships (Part one) - AdviserVoice,https://www.adviservoice.com.au/2019/09/cpd-welcome-aboard-the-importance-of-nurturing-new-client-relationships-part-one/,https://hubdesignsmagazine.com/2014/05/19/client-onboarding-for-competitive-advantage/,https://hubdesignsmagazine.com/2014/05/19/client-onboarding-for-competitive-advantage/,2,73,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,7/11/2024,18/04/2025,FALSE,FALSE,adviservoice.com.au
6,"Spring-cleaning your database, Mrs Hinch style! - UK Recruiter",https://ukrecruiter.co.uk/2019/05/17/spring-cleaning-your-database-mrs-hinch-style/,https://hubdesignsmagazine.com/2009/12/13/hidden-costs-of-duplicate-customer-data/,duplication rates between 10%–30%,12,46,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,29/10/2024,15/04/2025,FALSE,FALSE,ukrecruiter.co.uk
6,The Best and the Worst of MDM Practices | IT Business Edge,https://www.itbusinessedge.com/database/the-best-and-the-worst-of-mdm-practices/,http://hubdesignsmagazine.com/2012/11/05/seven-fatal-errors-in-mdm-and-how-to-avoid-them-by-john-owens/,Seven Fatal Errors in MDM,20,43,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,28/12/2023,4/04/2025,FALSE,TRUE,itbusinessedge.com
6,"Master Data Management | The Cloud, Big Data & Social Media",https://www.itbusinessedge.com/it-management/master-data-management-cloud-big-data-social-media/,http://hubdesignsmagazine.com/2012/06/12/orchestra-networks-ebx5-for-multidomain-mdm/,Hub Solution Designs confirmed,28,45,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,7/05/2024,12/03/2025,FALSE,FALSE,itbusinessedge.com
6,"Master Data Management | The Cloud, Big Data & Social Media",https://www.itbusinessedge.com/it-management/master-data-management-cloud-big-data-social-media/,http://hubdesignsmagazine.com/2011/12/21/liaison-technologies-briefing/,MDM as a service,28,45,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,7/05/2024,12/03/2025,FALSE,FALSE,itbusinessedge.com
5,#NAME?,https://ericbrown.com/category/sunday-links/page/17,http://hubdesignsmagazine.com/2011/09/02/the-it-reformation-and-the-splinternet-part-1-by-frank-johnson/,"The IT Reformation and the Splinternet (Part 1), by Frank Johnson | Hub Designs Magazine",12,49,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5/09/2024,19/01/2025,FALSE,TRUE,ericbrown.com
5,Links for September 4 2011 -,https://ericbrown.com/links-for-september-4-2011.htm,http://hubdesignsmagazine.com/2011/09/02/the-it-reformation-and-the-splinternet-part-1-by-frank-johnson/,"The IT Reformation and the Splinternet (Part 1), by Frank Johnson | Hub Designs Magazine",16,11,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,14/07/2024,27/04/2025,FALSE,FALSE,ericbrown.com
5,"Eric D. Brown, D.Sc.- Data Science | Technology | Entrepreneurship",https://ericbrown.com/page/86,http://hubdesignsmagazine.com/2011/09/02/the-it-reformation-and-the-splinternet-part-1-by-frank-johnson/,"The IT Reformation and the Splinternet (Part 1), by Frank Johnson | Hub Designs Magazine",17,52,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4/07/2024,28/03/2025,FALSE,TRUE,ericbrown.com
5,"Eric D. Brown, D.Sc.- Data Science | Technology | Entrepreneurship",https://ericbrown.com/page/88,http://hubdesignsmagazine.com/2011/09/02/the-it-reformation-and-the-splinternet-part-1-by-frank-johnson/,"The IT Reformation and the Splinternet (Part 1), by Frank Johnson | Hub Designs Magazine",17,59,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,14/10/2024,24/03/2025,FALSE,TRUE,ericbrown.com
5,"Eric D. Brown, D.Sc.- Data Science | Technology | Entrepreneurship",https://ericbrown.com/page/90,http://hubdesignsmagazine.com/2011/09/02/the-it-reformation-and-the-splinternet-part-1-by-frank-johnson/,"The IT Reformation and the Splinternet (Part 1), by Frank Johnson | Hub Designs Magazine",11,55,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,22/12/2024,23/03/2025,FALSE,TRUE,ericbrown.com
