Page ascore,Source title,Source url,Target url,Anchor,External links,Internal links,Nofollow,Sponsored,Ugc,Text,Frame,Form,Image,First seen,Last seen,New link,Lost link,Referring Domain
10,"Ride for Recovery: Taking back our streets and fighting for the many, not the few - Chicago Teachers Union",https://www.ctulocal1.org/chicago-union-teacher/2020/06/ride-for-recovery-report/,https://www.righttorecovery.org/,Right to Recovery,20,81,False,False,False,True,False,False,False,2024-06-18,2025-04-28,False,False,ctulocal1.org
10,Black community leaders call for comprehensive pandemic recovery package - Chicago Teachers Union,https://www.ctulocal1.org/posts/black-community-leaders-call-for-comprehensive-pandemic-recovery-package/,https://www.righttorecovery.org/,Right to Recovery,21,106,False,False,False,True,False,False,False,2024-08-17,2025-04-29,False,False,ctulocal1.org
10,Mayor must address inequity for thousands of students for remaining school year - Chicago Teachers Union,https://www.ctulocal1.org/posts/mayor-must-address-inequity-for-thousands-of-students-for-remaining-school-year/,https://www.righttorecovery.org/,Right to Recovery,20,106,False,False,False,True,False,False,False,2024-03-03,2025-04-29,False,False,ctulocal1.org
8,Bring Chicago Home hosts citywide housing forum - Chicago Coalition to end Homelessness,https://chicagohomeless.org/bring-chicago-home-chicago-advocates-demand-funds-for-affordable-housing-from-1-9-billion-meant-for-pandemic-relief-amid-potential-spike-in-homelessness/,https://www.righttorecovery.org/,Right to Recovery,14,61,False,False,False,True,False,False,False,2024-08-07,2025-05-04,False,False,chicagohomeless.org
8,Bring Chicago Home to host a citywide housing forum - Chicago Coalition to end Homelessness,https://chicagohomeless.org/bring-chicago-home-hosts-a-citywide-housing-forum/,https://www.righttorecovery.org/,Right to Recovery,16,57,False,False,False,True,False,False,False,2024-08-04,2025-05-04,False,False,chicagohomeless.org
8,Teachers’ unions and COVID-19: time to step up - ZNetwork,https://znetwork.org/znetarticle/teachers-unions-and-covid-19-time-to-step-up/,https://www.righttorecovery.org/,“Illinois has a #RightToRecovery from COVID-19”,15,110,False,False,False,True,False,False,False,2024-07-31,2025-05-04,False,False,znetwork.org
6,Teachers’ Unions and COVID-19: Time to Step Up – Socialist Project,https://socialistproject.ca/2020/04/teachers-unions-covid-19-time-to-step-up/,https://www.righttorecovery.org/,Illinois has a #RightToRecovery from COVID-19,15,56,False,False,False,True,False,False,False,2024-07-31,2025-05-04,False,False,socialistproject.ca
5,RYH Newsletter 4.30.20 — Raise Your Hand,https://www.ilraiseyourhand.org/newsletter/42320,https://www.righttorecovery.org/,Right to Recovery (R2R) Coalition,56,48,False,False,False,True,False,False,False,2024-04-15,2025-05-03,False,False,ilraiseyourhand.org
5,RYH Newsletter 5.21.20 — Raise Your Hand,https://www.ilraiseyourhand.org/newsletter/52120,https://www.righttorecovery.org/,Right To Recovery (R2R) Coalition,67,49,False,False,False,True,False,False,False,2024-03-31,2025-03-10,False,False,ilraiseyourhand.org
5,RYH Newsletter 5.28.20 — Raise Your Hand,https://www.ilraiseyourhand.org/newsletter/52820,https://www.righttorecovery.org/,R2R,50,48,False,False,False,True,False,False,False,2024-09-09,2025-04-15,False,False,ilraiseyourhand.org
5,RYH Newsletter 5.7.20 — Raise Your Hand,https://www.ilraiseyourhand.org/newsletter/5720,https://www.righttorecovery.org/,Right to Recovery (R2R) Coalition,67,50,False,False,False,True,False,False,False,2024-04-11,2025-01-16,False,False,ilraiseyourhand.org
5,RYH Newsletter 6.12.20 — Raise Your Hand,https://www.ilraiseyourhand.org/newsletter/61220,https://www.righttorecovery.org/,R2R,42,48,False,False,False,True,False,False,False,2024-04-15,2025-04-12,False,False,ilraiseyourhand.org
5,RYH Newsletter 6.18.20 — Raise Your Hand,https://www.ilraiseyourhand.org/newsletter/61820,https://www.righttorecovery.org/,R2R,45,48,False,False,False,True,False,False,False,2024-07-29,2025-05-02,False,False,ilraiseyourhand.org
5,RYH Newsletter 7.16.20 — Raise Your Hand,https://www.ilraiseyourhand.org/newsletter/71620,https://www.righttorecovery.org/,Right to Recovery,37,47,False,False,False,True,False,False,False,2024-04-18,2025-04-28,False,False,ilraiseyourhand.org
4,"No hype—just the truth about ranking progress, at SeoFlox.com",https://seoflx.net/p/hwsvi-rank-website-on-first-page/,https://righttorecovery.org/,This simple shift grew righttorecovery.org’s hits by thousands at SeoFlox.com.,7000,1003,True,False,False,True,False,False,False,2025-01-30,2025-04-29,False,False,seoflx.net
3,Red Star Bulletin Issue #11,https://midwestsocialist.com/2020/06/04/red-star-bulletin-issue-11/,https://www.righttorecovery.org/,Right to Recovery Coalition,38,40,False,False,False,True,False,False,False,2024-02-19,2025-05-04,False,False,midwestsocialist.com
3,Red Star Bulletin Issue #11,https://midwestsocialist.com/2020/06/04/red-star-bulletin-issue-11/,https://www.righttorecovery.org/policy-demands,policy demands,38,40,False,False,False,True,False,False,False,2024-07-30,2025-05-04,False,False,midwestsocialist.com
3,Red Star Bulletin Issue #11,https://midwestsocialist.com/2020/06/04/red-star-bulletin-issue-11/,https://www.righttorecovery.org/endorsers,50 grassroots organizations,38,40,False,False,False,True,False,False,False,2024-06-06,2025-05-04,False,False,midwestsocialist.com
3,Violence interrupters to hit West Town streets,https://www.eastvillagechicago.org/2021/06/violence-interrupters-west-town.htm.html,https://www.righttorecovery.org/,Right to Recovery,41,257,False,False,False,True,False,False,False,2024-05-22,2025-01-26,False,False,eastvillagechicago.org
2,Finding Your Big Money Making Marketing Idea-1362 | Way Ranks,https://wayranks.com/finding-your-big-money-making-marketing-idea-1362/,https://righttorecovery.org/,righttorecovery,5002,46,False,False,False,True,False,False,False,2024-08-03,2025-04-30,False,False,wayranks.com
2,Coalition Statement on Mayor Lightfoot and Chicago City Council’s Inaction in Addressing the COVID-19 Housing Crisis — Autonomous Tenants Union,https://www.autonomoustenantsunion.org/blog/coalition-statement-lightfoot-council,https://www.righttorecovery.org/,Right to Recovery Coalition,34,19,False,False,False,True,False,False,False,2024-06-03,2025-03-15,False,False,autonomoustenantsunion.org
2,Coalition Statement on Mayor Lightfoot and Chicago City Council’s Inaction in Addressing the COVID-19 Housing Crisis — Autonomous Tenants Union,https://www.autonomoustenantsunion.org/blog/coalition-statement-lightfoot-council,https://www.righttorecovery.org/policy-demands,policy demands,34,19,False,False,False,True,False,False,False,2024-08-18,2025-03-15,False,False,autonomoustenantsunion.org
0,"No hype—just the truth about ranking progress, at SeoFlox.com",http://seoflx.net/p/hwsvi-rank-website-on-first-page/,https://righttorecovery.org/,This simple shift grew righttorecovery.org’s hits by thousands at SeoFlox.com.,7000,1003,True,False,False,True,False,False,False,2025-03-20,2025-04-18,False,False,seoflx.net
0,website list 1362 |,https://absmho.com/website-list-1362/,https://righttorecovery.org/,righttorecovery,5001,18,False,False,False,True,False,False,False,2024-06-13,2025-04-13,False,False,absmho.com
0,Where to buy 🚀 aged domains and backlinks 🔥 from www | 7440-4764,https://ageokousei.jp/be744d04e76e4ac580e5124a746dd6fa-domais.html,https://righttorecovery.org/,righttorecovery.org,17442,13,False,False,False,True,False,False,False,2025-02-05,2025-04-29,False,False,ageokousei.jp
0,Where to buy 🚀 aged domains and backlinks 🔥 from Agmermer | 3181-9493,https://agmermer.pro/3ff181ae94936bca6b867a15c3b239a7-domains.html,https://righttorecovery.org/,righttorecovery.org,9004,13,False,False,False,True,False,False,False,2025-02-12,2025-04-12,False,False,agmermer.pro
0,Where to buy 🚀 aged domains and backlinks 🔥 from alenews | 5775-9800,https://alenews.pl/577f5ff9f8008903beaec9850902da37-page.html,https://righttorecovery.org/,righttorecovery.org,10004,13,False,False,False,True,False,False,False,2025-04-14,2025-05-02,True,False,alenews.pl
0,Where to buy 🚀 aged domains and backlinks 🔥 from all-aged-domains | 3336-3729,https://all-aged-domains.com/page-33fbf3637d293662a169966962f86f13.html,https://righttorecovery.org/,righttorecovery.org,10199,13,False,False,False,True,False,False,False,2025-01-28,2025-05-03,False,False,all-aged-domains.com
0,Marketing Naturally With Web 2.0-545 | Article Ment,https://articlement.com/marketing-naturally-with-web-2-0-545/,https://righttorecovery.org/,righttorecovery,5003,35,False,False,False,True,False,False,False,2024-06-14,2025-05-01,False,False,articlement.com
0,Where to buy 🚀 aged domains and backlinks 🔥 from athens-escorts | 3448-7868,https://athens-escorts.info/ba344d8786f86f1f15fffd3b6dcab93d-list.html,https://righttorecovery.org/,righttorecovery.org,13042,13,False,False,False,True,False,False,False,2025-04-12,2025-04-29,True,False,athens-escorts.info
0,Where to buy 🚀 aged domains and backlinks 🔥 from Best-SEO-Domains | 7356-4182,https://best-seo-domains.com/bd73ac5fbb6f4c18283d20b8a8870c3b-list.html,https://righttorecovery.org/,righttorecovery.org,19542,13,False,False,False,True,False,False,False,2025-01-27,2025-04-28,False,False,best-seo-domains.com
0,website list 1362 |,https://bestsitesdirectory.com/website-list-1362/,https://righttorecovery.org/,righttorecovery,5001,19,False,False,False,True,False,False,False,2024-07-14,2025-03-26,False,False,bestsitesdirectory.com
0,Cryptocurrency Niche Backlink Building 2025/04/12/430,https://bitcoinmix.biz/domain/list.php?part=2025%2F04%2F12%2F430,https://righttorecovery.org/,righttorecovery.org,1013,1528,True,False,False,False,False,False,True,2025-04-15,2025-04-15,True,False,bitcoinmix.biz
0,Where to buy 🚀 aged domains and backlinks 🔥 from boost-your-site-with-homepage-backlinks | 0400-6330,https://boost-your-site-with-homepage-backlinks.us/0a4b0d0e6b33afe0b86f9ee2f48e439c-show.html,https://righttorecovery.org/,righttorecovery.org,19004,13,False,False,False,True,False,False,False,2025-04-07,2025-04-25,True,False,boost-your-site-with-homepage-backlinks.us
0,Where to buy 🚀 aged domains and backlinks 🔥 from browseallexpireddomains | 8908-9658,https://browseallexpireddomains.us/fc89e08a9ea6c5d89bb7f1014a752172-view.html,https://righttorecovery.org/,righttorecovery.org,8004,13,False,False,False,True,False,False,False,2025-04-30,2025-04-30,True,False,browseallexpireddomains.us
0,website list 1362 |,https://busniessdirectory.com/website-list-1362/,https://righttorecovery.org/,righttorecovery,5001,19,False,False,False,True,False,False,False,2024-08-26,2025-04-07,False,False,busniessdirectory.com
0,Significant Reform to Google’s No Follow Policy – BYTEYO,https://byteyo.com/significant-reform-to-googles-no-follow-policy/,https://righttorecovery.org/,righttorecovery,5004,28,False,False,False,True,False,False,False,2024-12-11,2025-05-04,False,False,byteyo.com
0,United Working Families Names Kennedy Bartley as New Executive Director | Chicago Defender,https://chicagodefender.com/united-working-families-names-kennedy-bartley-as-new-executive-director/,https://www.righttorecovery.org/,Right to Recovery campaign,13,58,False,False,False,True,False,False,False,2025-03-03,2025-03-21,False,False,chicagodefender.com
0,website list 1362 |,https://classifieddirectoy.com/website-list-1362/,https://righttorecovery.org/,righttorecovery,5001,19,False,False,False,True,False,False,False,2024-06-21,2025-04-06,False,False,classifieddirectoy.com
0,website list 1362 |,https://clicktoselldirectoy.com/website-list-1362/,https://righttorecovery.org/,righttorecovery,5001,19,False,False,False,True,False,False,False,2024-02-18,2025-03-23,False,False,clicktoselldirectoy.com
0,Where to buy 🚀 aged domains and backlinks 🔥 from conference | 9864-6543,https://conference.delhi.in/pg-9fa8cb646b54e3eefd25411eb1b27b15.html,https://righttorecovery.org/,righttorecovery.org,19004,13,False,False,False,True,False,False,False,2025-04-01,2025-04-30,False,False,conference.delhi.in
0,WEB DIRECTORY,https://daisye.pages.dev/07/cXPaisSdLs,https://righttorecovery.org/,righttorecovery.org,10003,1,True,False,False,True,False,False,False,2024-07-29,2025-04-27,False,False,daisye.pages.dev
0,Significant Reform to Google’s No Follow Policy – DOTIQO,https://dotiqo.com/significant-reform-to-googles-no-follow-policy/,https://righttorecovery.org/,righttorecovery,5002,27,False,False,False,True,False,False,False,2024-11-22,2025-05-03,False,False,dotiqo.com
0,Where to buy 🚀 aged domains and backlinks 🔥 from dr70-links | 2027-8531,https://dr70-links.co.uk/show-2027d85314685d91a23d8835b05bc428,https://righttorecovery.org/,righttorecovery.org,13004,13,False,False,False,True,False,False,False,2025-04-24,2025-04-24,True,False,dr70-links.co.uk
0,High-quality backlink service 2025/04/12/430,https://ejjii.com/list.php?part=2025%2F04%2F12%2F430,https://righttorecovery.org/,righttorecovery.org,1013,1007,True,False,False,False,False,False,True,2025-04-15,2025-04-15,True,False,ejjii.com
0,Where to buy 🚀 aged domains and backlinks 🔥 from ever-heard-of-homepage-backlinks | 2409-6859,https://ever-heard-of-homepage-backlinks.bond/b24f0ebb9f68c594d757a4836a84ae3b-pages,https://righttorecovery.org/,righttorecovery.org,20004,13,False,False,False,True,False,False,False,2025-04-10,2025-04-27,True,False,ever-heard-of-homepage-backlinks.bond
0,No big budget? No problem ✨ExLinko.com✨,https://exlinko.net/p/pmcge-rank-website-in-3-weeks/,https://righttorecovery.org/,righttorecovery.org ranks skyrocket now – visit ExLinko.com.,3500,1422,True,False,False,True,False,False,False,2025-03-07,2025-04-26,False,False,exlinko.net
0,website list 1362 – FDUTY,https://fduty.com/website-list-1362/,https://righttorecovery.org/,righttorecovery,5000,33,False,False,False,True,False,False,False,2024-02-17,2025-05-01,False,False,fduty.com
0,Where to buy 🚀 aged domains and backlinks 🔥 from FLDH | 4871-1481,https://fldh.info/e48c711c4819d1d3ddd70223c23c16bb-domains.html,https://righttorecovery.org/,righttorecovery.org,15004,13,False,False,False,True,False,False,False,2025-02-03,2025-04-28,False,False,fldh.info
0,Where to buy 🚀 aged domains and backlinks 🔥 from full-expired-domain-lists | 3494-4208,https://full-expired-domain-lists.us/listing-34944208972449a00b3daf8915dfaf9d.html,https://righttorecovery.org/,righttorecovery.org,15004,13,False,False,False,True,False,False,False,2025-04-07,2025-04-24,True,False,full-expired-domain-lists.us
0,Top Global Websites Directory,https://global-rank.pages.dev/19/XDzdXaMLkV,https://righttorecovery.org/,righttorecovery.org,10003,1,True,False,False,True,False,False,False,2024-02-23,2025-04-16,False,False,global-rank.pages.dev
0,Top Global Websites Directory,https://global-rank.pages.dev/20/znPQtfGwmL,https://righttorecovery.org/,righttorecovery.org,10003,1,True,False,False,True,False,False,False,2024-04-11,2025-04-25,False,False,global-rank.pages.dev
0,WEB DIRECTORY,https://global-ranks.pages.dev/45/cXPaisSdLs,https://righttorecovery.org/,righttorecovery.org,10003,1,True,False,False,True,False,False,False,2024-04-14,2025-04-27,False,False,global-ranks.pages.dev
0,Significant Reform to Google’s No Follow Policy |,https://globalseoarticles.com/significant-reform-to-googles-no-follow-policy/,https://righttorecovery.org/,righttorecovery,5000,10,False,False,False,True,False,False,False,2024-06-04,2024-12-09,False,False,globalseoarticles.com
0,Where to buy 🚀 aged domains and backlinks 🔥 from great-choice-for-pbn-domains | 2324-0980,https://great-choice-for-pbn-domains.co.uk/23daba240980f8188010f87b1974b209-str,https://righttorecovery.org/,righttorecovery.org,9004,13,False,False,False,True,False,False,False,2025-04-08,2025-04-27,True,False,great-choice-for-pbn-domains.co.uk
0,Marketing Naturally With Web 2.0-545 | Heaven Article,https://heavenarticle.com/marketing-naturally-with-web-2-0-545/,https://righttorecovery.org/,righttorecovery,5004,36,False,False,False,True,False,False,False,2024-05-29,2025-04-24,False,False,heavenarticle.com
0,List-1362 | ICMSMT Conference,https://icmsmt.com/list-1362/,https://righttorecovery.org/,righttorecovery.org,5000,5,False,False,False,True,False,False,False,2025-01-28,2025-04-18,False,False,icmsmt.com
0,Where to buy 🚀 aged domains and backlinks 🔥 from JacobVerghese | 1425-4103,https://jacobverghese.info/1af4a25410d37f0ca353ca25a98e63c4-list.html,https://righttorecovery.org/,righttorecovery.org,20042,13,False,False,False,True,False,False,False,2025-02-05,2025-04-26,False,False,jacobverghese.info
0,Where to buy 🚀 aged domains and backlinks 🔥 from JobsApp | 3901-4563,https://jobsapp.info/390145636a971d9b30ea2de7d757c870-l/,https://righttorecovery.org/,righttorecovery.org,9042,13,False,False,False,True,False,False,False,2025-01-31,2025-05-02,False,False,jobsapp.info
0,Where to buy 🚀 aged domains and backlinks 🔥 from katmoviehd | 1029-2303,https://katmoviehd.wf/list-1029d230c3727c19914b65e9a18c66ed,https://righttorecovery.org/,righttorecovery.org,12004,13,False,False,False,True,False,False,False,2025-05-02,2025-05-02,True,False,katmoviehd.wf
0,Where to buy 🚀 aged domains and backlinks 🔥 from kompromat100 | 0192-7035,https://kompromat100.info/dom-id-c019ff2abfca7e0b3577ea119d5a08cd.html,https://righttorecovery.org/,righttorecovery.org,6504,13,False,False,False,True,False,False,False,2025-01-31,2025-04-23,False,False,kompromat100.info
0,website list 1362 |,https://linkodirectory.com/website-list-1362/,https://righttorecovery.org/,righttorecovery,5003,23,False,False,False,True,False,False,False,2024-08-14,2025-04-26,False,False,linkodirectory.com
0,website list 1362 |,https://listodirectory.com/website-list-1362/,https://righttorecovery.org/,righttorecovery,5001,19,False,False,False,True,False,False,False,2024-09-15,2025-04-09,False,False,listodirectory.com
0,Where to buy 🚀 aged domains and backlinks 🔥 from mmwatches | 1699-3752,https://mmwatches.co.uk/16ebce9e9adcf37f5ef2fc0e35ea3ea1-listing,https://righttorecovery.org/,righttorecovery.org,18004,13,False,False,False,True,False,False,False,2025-04-18,2025-04-27,True,False,mmwatches.co.uk
0,Where to buy 🚀 aged domains and backlinks 🔥 from moneygame | 4779-2571,https://moneygame.pro/l-4bdd779f2571423e9ddb90405a0a68dc.html,https://righttorecovery.org/,righttorecovery.org,15042,13,False,False,False,True,False,False,False,2025-02-12,2025-05-02,False,False,moneygame.pro
0,Where to buy 🚀 aged domains and backlinks 🔥 from moviesrock | 6248-9516,https://moviesrock.nl/items-6c24e8af9ffe5d1dff6832314e13d1cd,https://righttorecovery.org/,righttorecovery.org,13042,13,False,False,False,True,False,False,False,2025-04-15,2025-04-25,True,False,moviesrock.nl
0,Where to buy 🚀 aged domains and backlinks 🔥 from MundoTecnologia | 9053-7581,https://mundotecnologia.info/ae9fea0bb53e7a581bc3d6121a3526fd-domains.html,https://righttorecovery.org/,righttorecovery.org,10004,13,False,False,False,True,False,False,False,2025-02-01,2025-04-26,False,False,mundotecnologia.info
0,Where to buy 🚀 aged domains and backlinks 🔥 from myhon | 9522-6778,https://myhon.ch/show-c9e5226f77d8789f95e7affd1f30e819.html,https://righttorecovery.org/,righttorecovery.org,15042,13,False,False,False,True,False,False,False,2025-04-11,2025-04-28,True,False,myhon.ch
0,Where to buy 🚀 aged domains and backlinks 🔥 from newest-expired-domains-here | 0980-8142,https://newest-expired-domains-here.click/view-d0ac98081de42549e4da0ede10d0ace6,https://righttorecovery.org/,righttorecovery.org,13004,13,False,False,False,True,False,False,False,2025-04-12,2025-04-30,True,False,newest-expired-domains-here.click
0,Top Global Websites Directory,https://obake.pages.dev/19/XDzdXaMLkV,https://righttorecovery.org/,righttorecovery.org,10003,1,True,False,False,True,False,False,False,2024-07-24,2025-04-20,False,False,obake.pages.dev
0,A Brief History of the Rossana / Brandon 2023 Campaign,https://polied.com/articles/rossana-campaign-2023/,https://www.righttorecovery.org/chicago-rescue-plan,Right to Recovery,62,6,True,False,False,True,False,False,False,2025-02-27,2025-02-27,False,False,polied.com
0,website list 1362 – PRO SEO LINKS DIRECTORY,https://proseolinksdirectory.com/website-list-1362/,https://righttorecovery.org/,righttorecovery,5006,66,False,False,False,True,False,False,False,2024-02-13,2025-05-05,False,False,proseolinksdirectory.com
0,Where to buy 🚀 aged domains and backlinks 🔥 from purple-elephant | 1992-2769,https://purple-elephant.us/e19a92a276919be1d34b2000c06ee5d0-items.html,https://righttorecovery.org/,righttorecovery.org,10004,13,False,False,False,True,False,False,False,2025-04-26,2025-04-26,True,False,purple-elephant.us
0,Where to buy 🚀 aged domains and backlinks 🔥 from qa-animals | 3139-5329,https://qa-animals.info/id-c31b395329c2724ab5b2d2fb736703c9-list.html,https://righttorecovery.org/,righttorecovery.org,12042,13,False,False,False,True,False,False,False,2025-02-01,2025-04-10,False,False,qa-animals.info
0,Top Global Websites Directory,https://qilins.pages.dev/01/znPQtfGwmL,https://righttorecovery.org/,righttorecovery.org,10003,1,True,False,False,True,False,False,False,2024-02-24,2024-12-21,False,False,qilins.pages.dev
0,website list 1362 |,https://rakily.com/website-list-1362/,https://righttorecovery.org/,righttorecovery,5001,18,False,False,False,True,False,False,False,2024-08-08,2025-04-17,False,False,rakily.com
0,website list 1362 |,https://rankmakerdirectory.com/website-list-1362/,https://righttorecovery.org/,righttorecovery,5001,19,False,False,False,True,False,False,False,2024-02-22,2025-02-11,False,False,rankmakerdirectory.com
