Name,Source,TF,CF,"Majestic BL","Majestic RD","Majestic Topics","Majestic Languages","Site Languages","Ahrefs DR","Ahrefs UR","Ahrefs RD","Ahrefs BL","Ahrefs Traffic","Ahrefs Positions","Ahrefs Cost","Moz DA","Moz PA",Age,"SZ Redirects","SZ Parked","SZ Active History","SZ Score","SZ Drops","Google Index","SEM Traffic","SEM Rank","SEM Keywords","Out Links Internal","Out Links External","Out Domains External","Date Added",Price,Expires
mysecureform.com,"GoDaddy Auctions",21,15,259,25,"Shopping/Recreation: 21
Society/Genealogy: 16
Society/People: 16","English: 74.7%
Russian: 14.6%
Chinese: 7.1%
Latin: 1.4%
Arabic: 0.8%
Spanish: 0.4%
Hungarian: 0.2%
French: 0.1%
German: 0.1%
Japanese: 0.1%",,10,41,269,1101,0,0,0,57,37,23,15,1,22,7,,,0,0,0,0,0,0,05/20/2025,$1,"05/27/2025 21:19:00"
earthdaysavannah.org,"GoDaddy Auctions",15,19,296,65,"Recreation/Outdoors: 15
News/Newspapers: 13
Society/History: 12
Society/Government: 11
Sports/Golf: 10
Recreation/Travel: 8
Recreation: 8","English: 98.4%
German: 0.7%
Chinese: 0.3%
Japanese: 0.3%","English: 100%",27,24,111,560,0,0,0,18,34,15,42,0,15,8,,0,0,0,0,0,1,1,05/18/2025,$1,"05/27/2025 20:08:00"
protectingwater.com,"GoDaddy Auctions",11,18,335,184,"Shopping/Crafts: 11
Reference/Education: 6","English: 100%","English: 100%",28,7,124,593,0,0,0,25,31,22,37,0,22,8,,0,0,0,0,0,1,1,05/19/2025,$1,"05/27/2025 18:32:00"
protovest.com,"GoDaddy Auctions",27,19,142,127,"Business: 27
Business/Textiles and Nonwovens: 17","English: 100%",,10,0,263,1082,58,5,0,14,33,25,50,0,22,8,,1,24,6070557,4,0,0,0,05/19/2025,$1,"05/27/2025 20:39:00"
somedayprods.com,"GoDaddy Auctions",26,19,313,138,"Arts/Music: 26
Arts: 16","English: 97.7%
Spanish: 1.6%
Korean: 0.3%
Occitan: 0.3%",,28,10,287,711,0,0,0,35,32,9,13,0,9,8,,0,0,0,0,0,0,0,05/20/2025,$1,"05/27/2025 17:21:00"
infopolicy.biz,"GoDaddy Auctions",17,23,517,226,"Society/Issues: 17
Society: 15
Science/Social Sciences: 15
News/Media Industry: 13
Society/Philanthropy: 13
Society/Ethnicity: 13
Society/Religion and Spirituality: 13
Society/People: 12
Computers/Security: 12
Computers/Internet/Proxying and Filtering: 12","Russian: 43.1%
English: 35.5%
Ukrainian: 10.1%
Belarusian: 9.5%
German: 0.5%
Polish: 0.5%
Japanese: 0.2%
Spanish: 0.2%",,20,1,177,834,0,0,0,35,27,13,29,0,13,8,,0,0,0,0,1,0,0,05/20/2025,$1,"05/27/2025 20:15:00"
slantedscreen.com,"GoDaddy Auctions",13,20,329,224,"Reference/Time: 13
News/Weblogs: 9
Sports/Soccer: 8
Sports/Events: 7","English: 97.5%
Portuguese: 1%
Japanese: 0.6%
Spanish: 0.6%",,18,2,334,739,0,2,0,29,30,19,0,0,19,8,,1,0,0,0,0,0,0,05/20/2025,$1,"05/27/2025 20:47:00"
myperpignan.com,"Namecheap Auctions",18,15,194,45,"Arts/Visual Arts: 17
Arts/Movies: 17
Recreation/Travel: 15
Computers/Internet/Web Design and Development: 13","English: 76.9%
Spanish: 19.2%
German: 3.8%",,12,9,32,150,0,15,0,16,32,17,6,0,16,8,1,,0,20242094,4,0,0,0,05/26/2025,$5,"05/27/2025 15:00:00"
theeasyhealthyway.com,"Namecheap Auctions",14,18,57,28,"Society/Issues: 14","English: 94.6%
Vietnamese: 3.5%
French: 1.7%","English: 100%",7,8,85,470,0,0,0,22,29,10,35,0,10,8,0,8,0,0,0,27,0,0,05/26/2025,$5,"05/27/2025 15:00:00"
cal-neva.org,"Namecheap Auctions",15,14,104,55,"Science/Agriculture: 15
News/Media Industry: 14
Society/Issues: 13
Society/Politics: 12
Science/Social Sciences: 12
Science/Environment: 12
Society/Organizations: 12
Reference/Education: 12
Society/Activism: 12
Business/Real Estate: 11","English: 100%",,16,0,97,246,0,3,0,21,23,27,8,1,26,8,1,1,0,18933110,5,0,0,0,05/26/2025,$5,"05/27/2025 15:00:00"
thevarios.com,"GoDaddy Auctions",15,15,108,26,"Science/Math: 15
Recreation/Audio: 13
Business/Consumer Goods and Services: 13
Business: 12
Recreation/Motorcycles: 11","Hungarian: 25.4%
Italian: 17.6%
German: 16.6%
English: 15.6%
Arabic: 4.9%
French: 4.9%
Greek: 2.9%
Haitian_creole: 2.9%
Portuguese: 2.9%
Spanish: 2.9%","Italian: 100%",6,0,82,264,0,1,0,24,25,12,12,0,12,9,,,0,36310235,1,30,12,8,05/19/2025,$1,"05/27/2025 20:59:00"
nhtwatches.com,"GoDaddy Auctions",17,22,674,25,"Computers/Software/Operating Systems: 17
Computers/Software/Graphics: 13
Computers/Data Formats: 13
Computers/Software/Internet: 13
Recreation/Collecting: 13
Computers/Programming/Languages: 13
Computers/Software/Databases: 12","Spanish: 80.3%
French: 8.2%
English: 5.1%
Italian: 4.2%
Russian: 1.6%
Chinese: 0.1%
Finnish: 0.1%","English: 100%",10,4,107,692,1,2,0,25,29,12,18,0,12,9,,334,1,12444819,3,1,0,0,05/19/2025,$1,"05/27/2025 17:51:00"
rocowines.net,"Namecheap Auctions",17,15,6041,27,"Business: 17
Business/Real Estate: 13
Society/People: 12
Regional/Europe: 12
Arts/Music: 12
Home/Gardening: 12
News/Journalism: 12","Spanish: 97.2%
Portuguese: 1.3%
Catalan: 1%
Chinese: 0.1%
English: 0.1%",,7,0,108,21558,0,0,0,22,23,16,1,0,15,9,2,,0,0,0,1,0,0,05/26/2025,$5,"05/27/2025 15:00:00"
dai-media.com,"Namecheap Auctions",11,19,1323,57,"Computers/Internet: 11
Computers/Internet/Web Design and Development: 9
Computers/Internet/Searching: 8
Business/Textiles and Nonwovens: 8
Society/People: 8
News/Media Industry: 7
Regional/South America: 7
Recreation/Autos: 6
Recreation/Motorcycles: 6
Regional/Europe: 6","Spanish: 81.7%
English: 15.8%
German: 1.1%
Russian: 0.6%
Romanian: 0.4%",,11,16,74,1121,0,0,0,20,31,15,55,0,14,10,,1,0,0,0,0,0,0,05/13/2025,$15,"05/27/2025 15:00:00"
designmaterials.com,"GoDaddy Auctions",15,17,123,64,"Business/Industrial Goods and Services: 14
Business/Construction and Maintenance: 14
Arts/Crafts: 14
Science/Social Sciences: 9
Business: 8","English: 100%",,10,14,71,144,0,0,0,20,28,22,26,1,22,10,,,0,0,0,0,1,1,05/19/2025,$1,"05/27/2025 16:10:00"
twentysomethingliving.com,"GoDaddy Auctions",13,17,107,73,"Society/Organizations: 13
Health/Medicine: 8
Recreation/Travel: 8
Computers/Internet/Web Design and Development: 8","English: 75.9%
Indonesian: 7.5%
Lithuanian: 6.3%
Portuguese: 5%
Chinese: 1.2%
Dutch: 1.2%
Polish: 1.2%
Spanish: 1.2%","English: 100%",14,5,152,456,0,0,0,25,35,15,7,0,13,10,,,0,0,0,0,6,1,05/20/2025,$1,"05/27/2025 18:08:00"
kurtkummerer.com,"GoDaddy Auctions",12,17,390,54,"Society/Religion and Spirituality: 12
Computers/Data Formats: 12
Computers/Programming/Languages: 12
Business/Marketing and Advertising: 11
Business/Industrial Goods and Services: 9
Computers/Internet/On the Web: 9
Society/Organizations: 8
Business: 7","English: 100%",,9,3,134,233,0,0,0,13,29,11,24,0,11,10,,0,0,0,0,0,0,0,05/20/2025,$1,"05/27/2025 18:53:00"
freefaxbutton.com,"GoDaddy Auctions",18,16,81,27,"Computers/Companies: 18
Computers/Internet/Searching: 14
Computers/Internet/Internet Fax: 13
Computers/Software/Operating Systems: 13
Society/Politics: 13
Computers/Internet: 13","English: 68.3%
Japanese: 7.5%
Polish: 5%
Spanish: 5%
French: 2.5%
Italian: 2.5%
Chinese: 1.2%
Galician: 1.2%
German: 1.2%
Greek: 1.2%",,9,0,130,2040,0,20,0,27,28,16,41,0,15,10,,,0,20468978,4,0,0,0,05/20/2025,$1,"05/27/2025 19:09:00"
sky-art.com,"GoDaddy Auctions",19,21,2665,132,"Science/Social Sciences: 18
Arts/Literature: 18
Reference/Libraries: 17
Society/Philosophy: 14
Science/Earth Sciences: 14
Society: 14
Recreation/Travel: 13
Arts/Online Writing: 13","Russian: 95.5%
English: 3.1%
Danish: 0.7%
Ukrainian: 0.5%",,18,7,292,2256,0,0,0,33,33,20,0,1,19,10,,2,0,0,0,0,0,0,05/20/2025,$1,"05/27/2025 19:58:00"
felineworlds.com,"GoDaddy Auctions",15,23,96,54,"Science/Social Sciences: 15
Recreation/Pets: 12","English: 61.2%
Russian: 27.9%
Spanish: 7.5%
Arabic: 1%
Chinese: 1%
Ukrainian: 1%","English: 72%
Spanish: 27.8%",12,1,506,1390,78,2032,65,32,35,15,23,0,14,10,,650,6,8528376,556,17,0,0,05/20/2025,$40,"05/27/2025 16:43:00"
daniel-montenegro.com,"GoDaddy Auctions",18,18,84,59,"Arts/Music: 18","English: 81.8%
German: 9%
Chinese: 4.5%
French: 4.5%",,7,0,32,126,0,0,0,12,20,20,14,0,19,10,,,0,0,0,0,0,0,05/20/2025,$1,"05/27/2025 19:47:00"
thelaptopstrap.com,"GoDaddy Auctions",14,16,70,37,"Arts/Music: 13
Shopping/Travel: 13
Shopping/Food: 12
Shopping/Sports: 12
Shopping: 12
Shopping/Pets: 12
Business/Arts and Entertainment: 12
Shopping/Home and Garden: 12
Shopping/Clothing: 12
Business/Industrial Goods and Services: 12","English: 94.1%
Japanese: 2.9%
Indonesian: 1.4%
Spanish: 1.4%","English: 100%",12,12,80,121,0,2,0,25,28,5,13,0,5,10,,7,0,29463430,1,10,4,3,05/20/2025,$1,"05/27/2025 16:23:00"
managmarket.com,"GoDaddy Auctions",16,15,315,31,"Health/Medicine: 15
Computers/Internet/On the Web: 14
Science/Technology: 13","English: 65.5%
French: 34.4%",,11,0,89,327,0,0,0,25,25,19,6,1,18,10,,,0,0,0,0,0,0,05/20/2025,$1,"05/27/2025 18:27:00"
bennugroup.net,"Namecheap Auctions",8,18,186,59,"Regional/Europe: 7
Arts/Visual Arts: 7
Recreation/Autos: 5
Sports/Equestrian: 5
Business: 1","English: 99.6%
Russian: 0.3%",,26,9,95,330,0,0,0,14,25,14,47,0,13,11,,,0,0,0,0,0,0,05/13/2025,$15,"05/27/2025 15:00:00"
isatcenter.org,"GoDaddy Auctions",18,17,109,50,"Reference/Libraries: 18
Business/Real Estate: 15
Science/Biology: 15
Recreation/Travel: 14
Reference/Education: 14
Society/Gay  Lesbian  and Bisexual: 14
Recreation: 14
Science/Agriculture: 13
Science/Environment: 13
Science/Math: 13","English: 100%",,20,6,128,552,7,2,1359,22,30,26,31,0,20,11,,1,0,35924276,1,0,0,0,05/18/2025,$6,"05/27/2025 21:20:00"
greencouchgames.com,"GoDaddy Auctions",16,19,8556,76,"Games/Roleplaying: 16
Games/Video Games/Developers and Publishers: 14","French: 95.1%
English: 4.8%",,13,1,145,1052,0,0,0,33,24,9,15,0,9,11,,,0,0,0,0,0,0,05/19/2025,$1,"05/27/2025 17:15:00"
indialabourarchives.org,"GoDaddy Auctions",19,20,402,235,"Reference/Libraries: 18
News/Current Events: 16
Society/Issues: 16
Science/Publications: 16
Computers/E-Books: 16
Society/Law: 15
Reference/Education: 15
Business: 14
Computers/Organizations: 14
Society/History: 13","English: 95.6%
Dutch: 1.9%
Hungarian: 1.6%
German: 0.5%
Hindi: 0.2%",,27,0,268,7482,0,0,0,28,27,22,0,0,14,11,,1,0,0,0,0,0,0,05/19/2025,$1,"05/27/2025 19:06:00"
ikeptwalking.com,"GoDaddy Auctions",12,18,409,71,"Computers/News and Media: 12
Computers/Internet/Web Design and Development: 7
Shopping/Home and Garden: 6
Science/Environment: 6","English: 96.9%
Chinese: 0.8%
Spanish: 0.5%
French: 0.2%
Indonesian: 0.2%
Italian: 0.2%
Portuguese: 0.2%
Turkish: 0.2%
Vietnamese: 0.2%","English: 100%",6,7,154,485,16,125,1256,18,33,10,7,0,10,11,,93,0,13444871,39,23,1,1,05/19/2025,$1,"05/27/2025 20:22:00"
wes-dc.org,"GoDaddy Auctions",14,17,91,42,"Computers/Software/Information Retrieval: 14
Computers/Security: 12
Computers/Internet/Domain Names: 12
Business/Marketing and Advertising: 8","English: 98.2%
German: 1.7%",,13,2,81,189,4,6,0,14,23,14,38,0,13,11,,,0,20160406,4,0,0,0,05/19/2025,$1,"05/27/2025 19:15:00"
typetodesign.com,"GoDaddy Auctions",16,20,338,121,"Arts/Entertainment: 16
Recreation/Travel: 12
News/Media Industry: 12
Computers/Data Formats: 11","English: 50.2%
Chinese: 24%
Swedish: 8.2%
Russian: 2.4%
Dutch: 2.4%
Japanese: 2%
French: 2%
Arabic: 1.6%
Turkish: 1.6%
German: 1.2%",,22,38,184,526,0,0,0,33,37,9,10,0,9,11,,0,0,0,0,0,0,0,05/20/2025,$1,"05/27/2025 18:49:00"
sclub7.com,"GoDaddy Auctions",15,16,102,48,"Recreation/Travel: 15
Arts/Music: 15
Computers/Internet/On the Web: 10
Society/People: 10","English: 94%
French: 2%
Czech: 1%
German: 1%
Portuguese: 1%
Vietnamese: 1%",,9,9,193,927,0,0,0,27,35,23,43,1,15,11,,1,0,0,0,0,0,0,05/20/2025,$1,"05/27/2025 19:39:00"
sentierofilm.com,"GoDaddy Auctions",16,13,243,30,"Society: 16
Arts/Movies: 15","English: 33.1%
Italian: 30.2%
Polish: 6.6%
Portuguese: 6.2%
Spanish: 5.3%
German: 4.5%
Russian: 4.5%
Japanese: 4.1%
Korean: 2.9%
French: 2%",,21,4,83,598,0,0,0,22,22,3,16,0,3,11,,,0,0,0,0,0,0,05/20/2025,$1,"05/27/2025 18:13:00"
commandstech.com,"GoDaddy Auctions",13,17,136,106,"Society/Organizations: 13
Recreation/Humor: 8
Society: 8
Society/People: 8
Society/Religion and Spirituality: 7","English: 82.5%
Chinese: 5.8%
Spanish: 2.9%
Indonesian: 1.9%
Russian: 1.9%
French: 0.9%
German: 0.9%
Hindi: 0.9%
Portuguese: 0.9%
Ukrainian: 0.9%",,5,6,491,1039,0,2,0,22,35,7,9,0,7,11,,,0,0,0,0,0,0,05/20/2025,$1,"05/27/2025 19:57:00"
dragtaste.com,"Namecheap Auctions",11,16,54,39,"Business/Resources: 9
Recreation/Antiques: 9
Recreation/Travel: 9
Recreation/Trains and Railroads: 8
Adult/Computers: 7","English: 55.1%
Portuguese: 22.4%
Chinese: 6.1%
French: 6.1%
Dutch: 4%
German: 2%
Korean: 2%
Spanish: 2%","English: 100%",26,3,98,267,0,1,0,32,27,5,14,0,5,12,,,0,0,0,0,1,0,05/13/2025,$16,"05/27/2025 15:00:00"
davidquinnmusic.net,"Namecheap Auctions",11,18,207,60,"Arts/Music: 11
Society: 9
Regional/Europe: 6
Home/Family: 6
Business/Energy: 6","English: 95.4%
Dutch: 4.5%",,7,3,116,333,7,13,29,17,25,5,9,0,5,12,,,6,8659300,15,0,0,0,05/13/2025,$15,"05/27/2025 15:00:00"
greenfutureconstruction.com,"GoDaddy Auctions",6,17,94,38,"Shopping/Home and Garden: 6","English: 100%",,8,14,36,256,0,0,0,15,31,14,19,0,14,12,,1,0,0,0,0,1,1,05/20/2025,$1,"05/27/2025 17:16:00"
davidgoliathmovie.com,"GoDaddy Auctions",13,18,51,33,"Society/Religion and Spirituality: 13","English: 93.7%
German: 2%
Romanian: 2%
Spanish: 2%","English: 100%",6,13,103,175,0,1,0,24,29,11,0,0,11,12,,3,0,19383743,5,1,32,30,05/20/2025,$1,"05/27/2025 17:07:00"
thinkingwilderness.org,"GoDaddy Auctions",12,16,59,49,"Reference/Education: 12
Arts/Literature: 8
Science/Astronomy: 8
Science/Physics: 8
Health/Nursing: 7
Science/Social Sciences: 7
Society/Organizations: 7
Business/Information Technology: 6","English: 96.9%
Chinese: 3%",,6,4,83,240,1,6,0,14,23,11,28,0,11,12,,92,0,18551499,5,0,0,0,05/20/2025,$1,"05/27/2025 18:59:00"
competence-rs.com,"GoDaddy Auctions",8,15,72,25,"Business: 7
Recreation/Travel: 7
Sports/Equestrian: 7
Reference/Education: 5","French: 71.6%
English: 26.8%
Spanish: 1.4%",,19,6,81,268,0,0,0,25,25,22,45,0,22,12,,0,0,0,0,0,0,0,05/20/2025,$1,"05/27/2025 19:05:00"
hawaii-realty.com,"GoDaddy Auctions",32,22,317,82,"Business/Real Estate: 32
Regional/North America: 20
Business: 19","English: 97%
Russian: 2.6%
German: 0.2%","English: 97.6%
Indonesian: 2.3%",9,6,127,902,0,0,0,17,30,23,30,0,23,12,,,0,0,0,3,0,0,05/20/2025,$1,"05/27/2025 21:05:00"
mayiassist.net,"Namecheap Auctions",10,15,252,29,"Health/Mental Health: 9
Science/Reference: 9
Shopping/Visual Arts: 8
Business/Business Services: 8
Recreation: 8","English: 93.9%
Russian: 2.8%
French: 1.2%
Japanese: 0.8%
Thai: 0.8%
Hungarian: 0.4%","English: 100%",13,32,336,1056,0,0,0,30,30,4,3,0,4,13,,,0,0,0,35,19,8,05/13/2025,$15,"05/27/2025 15:00:00"
lafayette-school.org,"Namecheap Auctions",7,16,68,46,"Regional/Europe: 6
Business/Energy: 6
Home/Family: 6
Recreation/Travel: 6
Business: 6
Society/Organizations: 5
Adult/Regional: 5
Business/Real Estate: 5
Adult/World: 5
Adult/Shopping: 4","English: 100%",,20,4,85,1608,0,0,0,5,23,9,26,1,9,13,,1,0,0,0,0,0,0,05/13/2025,$15,"05/27/2025 15:00:00"
