Domain Name,Status,SZ Score,Spam message,Active History,Domain Age,Parked Pages,Redirects,Languages,Titles,Links,Archive,3xx Responses,2xx Responses,Min Words,Max Words,Min Hrefs,Max Hrefs,Ahrefs Domain Rating,Ahrefs URL Rating,Ahrefs Backlinks,Ahrefs Ref Domains,Ahrefs Ref Pages,Ahrefs Ref IPs, Ahrefs Ref Class C,Ahrefs Nofollow,Ahrefs Dofollow,Ahrefs Text,Ahrefs Image,Ahrefs Links External,Ahrefs .gov,Ahrefs .edu,Majestic Trust Flow,Majestic Citation Flow,Majestic External Backlinks,Majestic Ref Domains,Majestic Indexed URLs,Majestic Ref IPs,Majestic Ref Subnets,Majestic .gov,Majestic .edu,Majestic Redirect,Majestic Anchor Language,Majestic Topic 1,Majestic Topic 2,Majestic Topic 3,Lang History
,,,,,,,,,,,http://web.archive.org/web/20150504222441if_/http://www.bdwf.net:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20151024114956if_/http://www.bdwf.net:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20160620101923if_/http://bdwf.net:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20170823053736if_/http://www.bdwf.net:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20171223092709if_/http://www.bdwf.net:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20220625195129if_/https://www.bdwf.net/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20221127052316if_/https://www.bdwf.net/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20230822153229if_/https://www.bdwf.net/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20240304034403if_/https://www.bdwf.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20250114095105if_/https://www.bdwf.net/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bigdatawf.com,clear,13,Clean,14,14,1,27,en,BIG DATA World Forum 2011,http://www.bigdatawf.com/cn/index.html,http://web.archive.org/web/20110611070726if_/http://www.bigdatawf.com:80/,27,108,2,2386,9000,9000,25,5,278,67,225,73,72,83,195,278,6,118,0,5,8,22,181,39,65,16,16,0,0,No,English Chinese Russian,Business/Real Estate,Home/Family,Recreation/Travel,2011: English
,,,,,,,,zh,BIG DATA World Forum 2012,http://www.bigdatawf.com/,http://web.archive.org/web/20111029092004if_/http://www.bigdatawf.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012: English
,,,,,,,,,BIG DATA World Forum 2013,http://www.bigdatawf.com/cn/,http://web.archive.org/web/20120503061821if_/http://www.bigdatawf.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013: English
,,,,,,,,,BIG DATA World Forum 2014,665660. bigdatawf.com,http://web.archive.org/web/20121029102328if_/http://www.bigdatawf.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014: English
,,,,,,,,,The 4th BIG DATA World Forum 2014,diwf 2022 数据智能世界论坛,http://web.archive.org/web/20130522024849if_/http://bigdatawf.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015: English
,,,,,,,,,The 5th BIG DATA World Forum 2015,http://www.bigdatawf.com,http://web.archive.org/web/20131013072915if_/http://bigdatawf.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016: English
,,,,,,,,,BDWF | The 6th Big Data World Forum,diwf 2022数据智能世界论坛,http://web.archive.org/web/20140220084822if_/http://www.bigdatawf.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017: English
,,,,,,,,,Big Data World Forum |,event website,http://web.archive.org/web/20141217040121if_/http://bigdatawf.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018: English Chinese
,,,,,,,,,Big Data World Forum | BDWF,bigdatawf.com,http://web.archive.org/web/20150811183708if_/http://www.bigdatawf.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021: English
,,,,,,,,,抱歉，站点已暂停,http://bigdatawf.com/cn/,http://web.archive.org/web/20160110123742if_/http://bigdatawf.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022: English
,,,,,,,,,Data Intelligence World Forum | DIWF,,http://web.archive.org/web/20161009113742if_/http://bigdatawf.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023: English
,,,,,,,,,bigdatawf.com,,http://web.archive.org/web/20170507162328if_/http://bigdatawf.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024: English
,,,,,,,,,,,http://web.archive.org/web/20170927053928if_/http://bigdatawf.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025: English
,,,,,,,,,,,http://web.archive.org/web/20180201031828if_/http://bigdatawf.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20180609200228if_/http://bigdatawf.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20181023031552if_/http://bigdatawf.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20210128095210if_/http://bigdatawf.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20210922183006if_/http://bigdatawf.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20220125115335if_/http://bigdatawf.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20230209065804if_/http://bigdatawf.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20230609154703if_/http://bigdatawf.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20231129225708if_/http://bigdatawf.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20240412153609if_/http://bigdatawf.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20250124202332if_/http://www.bigdatawf.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bonedrywp.com,suspicious,16,\Significant Increase in Content (bonedrywp.com-2021-05-11 [846] -> bonedrywp.com-2021-09-16 [76700])\,16,17,0,28,en,Bone Dry Waterproofing,bone dry waterproofing inc.,http://web.archive.org/web/20080515202141if_/http://www.bonedrywp.com:80/,28,158,61,76700,9000,9000,19,15,3836,159,1688,164,153,467,3343,3810,180,320,3,0,16,16,129,45,478,41,41,0,0,No,English Spanish/Castilian,Business/Construction and Maintenance,,,2008: English
,,,,,,,,,Bone-Dry Waterproofing and Foundation Repair - Louisville KY 502-245-0731,bonedrywp.com,http://web.archive.org/web/20081227181048if_/http://www.bonedrywp.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010: English
,,,,,,,,,Bone Dry Waterproofing :: Home,website,http://web.archive.org/web/20100525040511if_/http://www.bonedrywp.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011: English
,,,,,,,,,Bone Dry Waterproofing | Louisville Basement Waterproofing | 'A Great Place To Take A Leak',http://www.bonedrywp.com,http://web.archive.org/web/20110103063349if_/http://www.bonedrywp.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012: English
,,,,,,,,,Bone-Dry Waterproofing & Foundation Repair Solutions for Kentucky & Indiana,www.bonedrywp.com,http://web.archive.org/web/20110506182352if_/http://www.bonedrywp.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013: English
,,,,,,,,,Basement Waterproofing Louisville KY | Bone Dry Waterproofing,foundation piering louisville | foundation piering system louisville - bone dry waterproofing,http://web.archive.org/web/20120318221113if_/http://www.bonedrywp.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014: English
,,,,,,,,,Basement Waterproofing Louisville KY | Bone Dry Waterproofing – Just another WordPress site,bone dry waterproofing,http://web.archive.org/web/20120722070448if_/http://www.bonedrywp.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015: English
,,,,,,,,,Bone Dry Waterproofing – Basement Waterproofing Louisville Kentucky,http://bonedrywp.com/,http://web.archive.org/web/20121124013222if_/http://www.bonedrywp.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016: English
,,,,,,,,,Basement Waterproofing Louisville - Bone Dry Waterproofing,visit website,http://web.archive.org/web/20130402203658if_/http://www.bonedrywp.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017: English
,,,,,,,,,Basement Waterproofing Louisville KY | Foundation Repair Louisville | Egress Windows - Bone Dry Waterproofing,,http://web.archive.org/web/20140219044404if_/http://bonedrywp.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018: English
,,,,,,,,,Bone Dry Waterproofing - Bone Dry Waterproofing,,http://web.archive.org/web/20150103023143if_/http://bonedrywp.com:80/?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019: English
,,,,,,,,,,,http://web.archive.org/web/20150629084818if_/http://bonedrywp.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020: English
,,,,,,,,,,,http://web.archive.org/web/20160110053512if_/http://bonedrywp.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021: English
,,,,,,,,,,,http://web.archive.org/web/20160812160112if_/http://bonedrywp.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022: English
,,,,,,,,,,,http://web.archive.org/web/20170515212733if_/http://bonedrywp.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023: English
,,,,,,,,,,,http://web.archive.org/web/20170930061119if_/https://bonedrywp.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024: English
,,,,,,,,,,,http://web.archive.org/web/20180322172910if_/http://bonedrywp.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20180828221013if_/https://bonedrywp.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20190112104927if_/https://bonedrywp.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20190523170524if_/http://bonedrywp.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20190925070556if_/http://bonedrywp.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20200807003748if_/https://bonedrywp.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20210511035025if_/https://bonedrywp.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20210916153420if_/https://bonedrywp.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20220518010643if_/https://bonedrywp.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20221004033140if_/https://bonedrywp.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20230424162646if_/https://bonedrywp.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20230928073418if_/https://bonedrywp.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20240611040124if_/https://www.bonedrywp.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carefirstanswers.com,clear,7,Clean,10,10,0,0,en,CareFirst,noted,http://web.archive.org/web/20150523005848if_/http://carefirstanswers.com:80/,0,156,742,747,9000,9000,36,15,870,152,856,178,149,64,805,869,7,249,64,6,16,17,117,48,30,46,42,0,2,No,English Chinese Spanish/Castilian,Computers/Security,Computers/Software/Internet,Computers/Software/Operating Systems,2015: English
,,,,,,,,,,www.carefirstanswers.com,http://web.archive.org/web/20150929103856if_/http://www.carefirstanswers.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016: English
,,,,,,,,,,http://carefirstanswers.com/,http://web.archive.org/web/20160201150518if_/http://www.carefirstanswers.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017: English
,,,,,,,,,,advisory,http://web.archive.org/web/20160603215343if_/http://carefirstanswers.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018: English
,,,,,,,,,,company said,http://web.archive.org/web/20161015103920if_/http://www.carefirstanswers.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019: English
,,,,,,,,,,statement,http://web.archive.org/web/20170607055644if_/http://www.carefirstanswers.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020: English
,,,,,,,,,,carefirst,http://web.archive.org/web/20171015071300if_/http://carefirstanswers.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021: English
,,,,,,,,,,carefirst bluecross blueshield,http://web.archive.org/web/20180217130216if_/http://carefirstanswers.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022: English
,,,,,,,,,,carefirstanswers.com,http://web.archive.org/web/20180624214120if_/http://carefirstanswers.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023: English
,,,,,,,,,,,http://web.archive.org/web/20181025045433if_/http://www.carefirstanswers.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024: English
,,,,,,,,,,,http://web.archive.org/web/20190226060231if_/http://www.carefirstanswers.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20190702030229if_/http://www.carefirstanswers.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20191130233801if_/http://www.carefirstanswers.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20200629125247if_/http://www.carefirstanswers.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20201108143104if_/http://carefirstanswers.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20210419002917if_/https://www.carefirstanswers.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20211016062255if_/http://carefirstanswers.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20220525012447if_/http://carefirstanswers.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20221207180318if_/http://www.carefirstanswers.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20230606032209if_/http://carefirstanswers.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20240304130436if_/https://www.carefirstanswers.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20240720011642if_/http://carefirstanswers.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20241201210311if_/http://carefirstanswers.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
collinsindustrial.com,clear,18,Clean,13,21,1,5,en,,site #4,http://web.archive.org/web/20130530101641if_/http://collinsindustrial.com/,5,34,14,63,9000,9000,8,0,6465,703,4130,810,462,83,6382,6465,13,600,0,22,14,23,1348,177,544,151,130,2,1,No,English Russian Romanian/Moldavian/Moldovan French Turkish Latin Chinese Spanish/Castilian Serbian Czech,Science/Biology,Business/Consumer Goods and Services,Business,2013: English
,,,,,,,,,collinsindustrial.com - collinsindustrial Resources and Information.,site #5,http://web.archive.org/web/20140517042246if_/http://collinsindustrial.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014: English
,,,,,,,,,,site #2,http://web.archive.org/web/20141216223532if_/http://collinsindustrial.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015: English
,,,,,,,,,,site #3,http://web.archive.org/web/20150801073719if_/http://collinsindustrial.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016: English
,,,,,,,,,,site #9,http://web.archive.org/web/20160110230101if_/http://collinsindustrial.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018: English
,,,,,,,,,,site #6,http://web.archive.org/web/20161022150646if_/http://collinsindustrial.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019: English
,,,,,,,,,,collinsindustrial,http://web.archive.org/web/20180109184401if_/http://collinsindustrial.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020: English
,,,,,,,,,,site #7,http://web.archive.org/web/20180805125411if_/http://collinsindustrial.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021: English
,,,,,,,,,,site #10,http://web.archive.org/web/20190507120302if_/http://collinsindustrial.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022: English
