Domain Name,Status,SZ Score,Spam message,Active History,Domain Age,Parked Pages,Redirects,Languages,Titles,Links,Archive,3xx Responses,2xx Responses,Min Words,Max Words,Min Hrefs,Max Hrefs,Ahrefs Domain Rating,Ahrefs URL Rating,Ahrefs Backlinks,Ahrefs Ref Domains,Ahrefs Ref Pages,Ahrefs Ref IPs, Ahrefs Ref Class C,Ahrefs Nofollow,Ahrefs Dofollow,Ahrefs Text,Ahrefs Image,Ahrefs Links External,Ahrefs .gov,Ahrefs .edu,Majestic Trust Flow,Majestic Citation Flow,Majestic External Backlinks,Majestic Ref Domains,Majestic Indexed URLs,Majestic Ref IPs,Majestic Ref Subnets,Majestic .gov,Majestic .edu,Majestic Redirect,Majestic Anchor Language,Majestic Topic 1,Majestic Topic 2,Majestic Topic 3,Lang History
,,,,,,,,,,,http://web.archive.org/web/20111120064849if_/http://www.etowndegrees.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016: English
,,,,,,,,,,,http://web.archive.org/web/20120505004549if_/http://www.etowndegrees.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017: English
,,,,,,,,,,,http://web.archive.org/web/20121012120500if_/http://www.etowndegrees.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018: English
,,,,,,,,,,,http://web.archive.org/web/20130601201811if_/http://etowndegrees.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023: English
,,,,,,,,,,,http://web.archive.org/web/20140101105125if_/http://etowndegrees.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20140517060806if_/http://etowndegrees.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20141007131333if_/http://www.etowndegrees.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20150210050344if_/http://www.etowndegrees.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20150801100109if_/http://etowndegrees.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20160111152659if_/http://etowndegrees.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20160608100224if_/http://www.etowndegrees.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20161015220915if_/http://www.etowndegrees.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20170227090659if_/http://www.etowndegrees.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20170715020821if_/http://www.etowndegrees.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20171211101104if_/http://www.etowndegrees.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20180424023506if_/http://etowndegrees.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20181011061734if_/http://www.etowndegrees.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20230203103717if_/https://etowndegrees.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
csi-trigger.com,clear,3,Clean,17,17,3,23,en,Statewide Trigger Point Tracker,here,http://web.archive.org/web/20071013202142if_/http://csi-trigger.com:80/,23,307,14,932,50,79,24,4,681,173,675,168,143,86,594,680,2,0,0,12,20,19,160,78,20,74,64,0,2,No,English Italian Spanish/Castilian,Business/Energy,,,2007: English
,,,,,,,,,,csi trigger tracker,http://web.archive.org/web/20080423234445if_/http://www.csi-trigger.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008: English
,,,,,,,,,Csi-trigger.com,http://www.csi-trigger.com/,http://web.archive.org/web/20081026174147if_/http://www.csi-trigger.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009: English
,,,,,,,,,csi-trigger.com,trigger tracker,http://web.archive.org/web/20090526065210if_/http://www.csi-trigger.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010: English
,,,,,,,,,,csi trigger,http://web.archive.org/web/20091220084322if_/http://www.csi-trigger.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011: English
,,,,,,,,,,www.csi-trigger.com,http://web.archive.org/web/20100428085445if_/http://www.csi-trigger.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012: English
,,,,,,,,,,csi-trigger,http://web.archive.org/web/20101126001305if_/http://csi-trigger.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013: English
,,,,,,,,,,csi-trigger.com,http://web.archive.org/web/20110421195042if_/http://csi-trigger.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014: English
,,,,,,,,,,statewide trigger point tracker,http://web.archive.org/web/20110903073258if_/http://www.csi-trigger.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015: English
,,,,,,,,,,,http://web.archive.org/web/20120104194338if_/http://csi-trigger.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016: English
,,,,,,,,,,,http://web.archive.org/web/20120510140322if_/http://www.csi-trigger.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017: English
,,,,,,,,,,,http://web.archive.org/web/20120926070604if_/http://csi-trigger.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018: English
,,,,,,,,,,,http://web.archive.org/web/20130130213011if_/http://www.csi-trigger.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022: English
,,,,,,,,,,,http://web.archive.org/web/20130602184319if_/http://csi-trigger.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023: English
,,,,,,,,,,,http://web.archive.org/web/20131009143024if_/http://csi-trigger.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024: English
,,,,,,,,,,,http://web.archive.org/web/20140316092504if_/http://www.csi-trigger.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20140717224131if_/http://csi-trigger.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20141207152421if_/http://www.csi-trigger.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20150429022632if_/http://www.csi-trigger.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20150903032241if_/http://www.csi-trigger.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20160113153328if_/http://www.csi-trigger.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20160524235542if_/http://www.csi-trigger.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20161018115246if_/http://www.csi-trigger.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20170323222643if_/http://csi-trigger.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20170727035401if_/http://www.csi-trigger.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20171202204754if_/http://www.csi-trigger.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20180406124420if_/http://www.csi-trigger.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20180809002441if_/http://www.csi-trigger.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20220423054502if_/http://www.csi-trigger.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20220831234500if_/http://www.csi-trigger.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20230605093341if_/https://csi-trigger.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20240522184330if_/http://www.csi-trigger.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipgenius.com,clear,3,Clean,21,21,0,145,en,Search the web,zipgenius,http://web.archive.org/web/20050710083447if_/http://www.zipgenius.com:80/,145,435,6,1139,50,80,41,23,308379,1060,89498,841,697,2009,306300,308315,301031,516,8,300770,36,28,2406,553,104,356,303,0,1,No,English Italian Latin Spanish/Castilian French Czech German Russian Chinese Portuguese,Computers/Software/Freeware,Arts/Crafts,Business,2005: English
,,,,,,,,,Search Results for zipgenius.com,http://www.zipgenius.com/,http://web.archive.org/web/20060111180539if_/http://www.zipgenius.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006: English
,,,,,,,,,Search the web - zipgenius.com,zipgenius.com,http://web.archive.org/web/20060721230129if_/http://www.zipgenius.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007: English
,,,,,,,,,Web search,www.zipgenius.com,http://web.archive.org/web/20070122152012if_/http://www.zipgenius.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008: English
,,,,,,,,,,http://www.zipgenius.com,http://web.archive.org/web/20070902192334if_/http://www.zipgenius.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009: English
,,,,,,,,,ZipGenius,wininizio zipgenius,http://web.archive.org/web/20080308084611if_/http://zipgenius.com:80/?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010: English
,,,,,,,,,Welcome to ZipGenius.com - ZipGenius.com,http://www.zipgenius.it/index_eng.htm,http://web.archive.org/web/20080912043649if_/http://zipgenius.com:80/?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011: English
,,,,,,,,,ZipGenius - the free file compression suite,\supported file types\,http://web.archive.org/web/20090318085620if_/http://www.zipgenius.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012: English
,,,,,,,,,ZipGenius.com,official website,http://web.archive.org/web/20101201120606if_/http://zipgenius.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013: English
,,,,,,,,,ZipGenius | The Free Zip Utility,,http://web.archive.org/web/20110429191114if_/http://zipgenius.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014: English
,,,,,,,,,ZipGenius - The Free Zip Utility for Windows - for Windows it opens ZIP RAR TAR 7z archives but also ISO images and more.,,http://web.archive.org/web/20110902023655if_/http://www.zipgenius.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015: English
,,,,,,,,,ZipGenius - The Free Zip Utility - ZipGenius - The Free Zip Utility for Windows,,http://web.archive.org/web/20120103092321if_/http://zipgenius.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017: English
,,,,,,,,,,,http://web.archive.org/web/20120604085801if_/http://www.zipgenius.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018: English
,,,,,,,,,,,http://web.archive.org/web/20121016092154if_/http://www.zipgenius.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020: English
,,,,,,,,,,,http://web.archive.org/web/20130406144725if_/http://zipgenius.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021: English
,,,,,,,,,,,http://web.archive.org/web/20130813100525if_/http://www.zipgenius.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022: English
,,,,,,,,,,,http://web.archive.org/web/20131216044744if_/http://www.zipgenius.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023: English
,,,,,,,,,,,http://web.archive.org/web/20140515020652if_/http://www.zipgenius.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20141123065952if_/http://www.zipgenius.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20150727140809if_/http://www.zipgenius.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20151128221233if_/http://www.zipgenius.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20170705172511if_/http://zipgenius.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20180322025107if_/http://zipgenius.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20181228122459if_/http://zipgenius.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20200210133207if_/https://zipgenius.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20210115132517if_/http://zipgenius.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20211215112538if_/https://zipgenius.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20220813023624if_/https://zipgenius.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20230101062642if_/https://zipgenius.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20230610071052if_/https://zipgenius.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20231125052817if_/https://zipgenius.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clicknkids.com,clear,4,Clean,18,18,0,503,en,ClickN' KIDS,clickn kids,http://web.archive.org/web/20051001004205if_/http://clicknkids.com:80/,503,396,142,886,50,67,38,6,9161,515,4430,470,363,807,8337,9144,2114,180,6,15,21,24,892,266,160,192,173,2,0,No,English Thai Bulgarian Romanian/Moldavian/Moldovan Russian Chinese French German Hindi Italian,Regional/North America,Reference/Education,Computers/Internet,2005: English
,,,,,,,,,ClickN' READ Phonics is the world's most advanced software program for phonics instruction. 100 online animated interactive scientific based lessons teach a complete K-3rd grade phonics curriculum. Reading program phonemic awareness teaching phonics teaching comprehension learning disability phonics program reading comprehension phonics lessons reading lessons teaching reading learning phonics home school teaching home school phonics home school reading,clicknkids,http://web.archive.org/web/20060404205736if_/http://clicknkids.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006: English
,,,,,,,,,ClickN' READ Phonics® - World's Most Advanced Learn To Read Program!,click n kids,http://web.archive.org/web/20071225162709if_/http://www.clicknkids.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007: English
,,,,,,,,,ClickN READ Phonics® - World's Most Advanced Learn To Read Program!,corporate,http://web.archive.org/web/20080630040538if_/http://www.clicknkids.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008: English
,,,,,,,,,Learn to Read & Spell: Improve Grades with Fast Fun Affordable Phonics for Kids K-5,http://www.clicknkids.com/,http://web.archive.org/web/20090106105033if_/http://clicknkids.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009: English
,,,,,,,,,Online Phonics Reading : Learn to Spell : Learning How to Read : Reading Programs for Kids : ClickN KIDS Inc.,clicknkids.com,http://web.archive.org/web/20100113044737if_/http://www.clicknkids.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010: English
,,,,,,,,,,http://www.clicknkids.com,http://web.archive.org/web/20100515161415if_/http://www.clicknkids.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011: English
,,,,,,,,,,www.clicknkids.com,http://web.archive.org/web/20110303154209if_/http://www.clicknkids.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013: English
,,,,,,,,,,click n read phonics,http://web.archive.org/web/20110907022622if_/http://www.clicknkids.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014: English
,,,,,,,,,,,http://web.archive.org/web/20130405140003if_/http://www.clicknkids.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20130806064446if_/http://www.clicknkids.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20140117011819if_/http://www.clicknkids.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20140712003318if_/http://www.clicknkids.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20141204054219if_/http://www.clicknkids.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmrta.net,clear,7,Clean,19,19,0,22,th,::::: กรมพลาธิการทหารบก :::::,ซื้อหวยออนไลน์,http://web.archive.org/web/20050701020700if_/http://www.qmrta.net:80/,22,196,1,356,50,95,19,22,4401,1013,2779,995,819,1826,2569,4398,84,541537,3,54,15,24,653,202,1543,193,177,0,0,No,English Vietnamese French Thai Catalan/Valencian Latin Japanese Russian Chinese Polish,Society/People,,,2005: Thai
,,,,,,,,ar,::::: ،أء¾إز¸ش،زأ·ثزأ؛، :::::,เว็บไซต์วาไรตี้,http://web.archive.org/web/20060219050911if_/http://www.qmrta.net:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006: Thai
,,,,,,,,en,::::: www.qmrta.net :::::,บทความน่าสนใจ,http://web.archive.org/web/20060908122624if_/http://www.qmrta.net:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007: Arabic Thai
,,,,,,,,vi,::::: Quartermaster Royal Thai Army :::::,qmrta.net,http://web.archive.org/web/20070309171910if_/http://www.qmrta.net:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008: Thai
