Domain Name,Status,SZ Score,Spam message,Active History,Domain Age,Parked Pages,Redirects,Languages,Titles,Links,Archive,3xx Responses,2xx Responses,Min Words,Max Words,Min Hrefs,Max Hrefs,Ahrefs Domain Rating,Ahrefs URL Rating,Ahrefs Backlinks,Ahrefs Ref Domains,Ahrefs Ref Pages,Ahrefs Ref IPs, Ahrefs Ref Class C,Ahrefs Nofollow,Ahrefs Dofollow,Ahrefs Text,Ahrefs Image,Ahrefs Links External,Ahrefs .gov,Ahrefs .edu,Majestic Trust Flow,Majestic Citation Flow,Majestic External Backlinks,Majestic Ref Domains,Majestic Indexed URLs,Majestic Ref IPs,Majestic Ref Subnets,Majestic .gov,Majestic .edu,Majestic Redirect,Majestic Anchor Language,Majestic Topic 1,Majestic Topic 2,Majestic Topic 3,Lang History
,,,,,,,,,Fall River Area Chamber of Commerce and Industry,fall river area chamber of commerce and industry,http://web.archive.org/web/20060628141502if_/http://www.fallriverchamber.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007: English
,,,,,,,,,,fall river,http://web.archive.org/web/20070203002904if_/http://www.fallriverchamber.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008: 
,,,,,,,,,,fall river area chamber of commerce,http://web.archive.org/web/20070805025112if_/http://www.fallriverchamber.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009: 
,,,,,,,,,,fallriverchamber.com,http://web.archive.org/web/20080221211628if_/http://www.fallriverchamber.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010: 
,,,,,,,,,,business news - bristol county chamber of commerce,http://web.archive.org/web/20080829140427if_/http://www.fallriverchamber.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011: English
,,,,,,,,,,chamber of commerce,http://web.archive.org/web/20090316092045if_/http://www.fallriverchamber.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012: English
,,,,,,,,,,http://www.fallriverchamber.com/history.htm,http://web.archive.org/web/20091007152501if_/http://www.fallriverchamber.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013: 
,,,,,,,,,,,http://web.archive.org/web/20100305003803if_/http://www.fallriverchamber.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014: English
,,,,,,,,,,,http://web.archive.org/web/20100725234350if_/http://www.fallriverchamber.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015: 
,,,,,,,,,,,http://web.archive.org/web/20101201090432if_/http://www.fallriverchamber.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016: 
,,,,,,,,,,,http://web.archive.org/web/20110504025801if_/http://www.fallriverchamber.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020: 
,,,,,,,,,,,http://web.archive.org/web/20110905223116if_/http://www.fallriverchamber.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024: 
,,,,,,,,,,,http://web.archive.org/web/20120107055203if_/http://www.fallriverchamber.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20120620164530if_/http://www.fallriverchamber.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20121213215659if_/http://www.fallriverchamber.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20130504211203if_/http://www.fallriverchamber.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20131214140944if_/http://www.fallriverchamber.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20140426172913if_/http://www.fallriverchamber.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20141005002537if_/http://www.fallriverchamber.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20150207202014if_/http://fallriverchamber.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20150905191000if_/http://fallriverchamber.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20160111190118if_/http://fallriverchamber.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20161124164138if_/http://fallriverchamber.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20200609040539if_/http://www.fallriverchamber.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20240930164431if_/http://fallriverchamber.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nacwc.org,clear,4,Clean,20,21,0,374,en,The National Association of Colored Women's Clubs Inc. (NACWC),\roster of officers\,http://web.archive.org/web/20050907082323if_/http://www.nacwc.org:80/,374,339,2,1208,50,50,36,9,6628,495,6180,537,362,163,6465,6628,128,30,4,74,17,16,1000,464,61,193,144,1,5,Yes,English Thai Spanish/Castilian,Recreation/Travel,Science/Social Sciences,Society/People,2005: English
,,,,,,,,pl,National Association of Colored Women's Clubs (NACWC),national association of colored women’s clubs,http://web.archive.org/web/20060427041041if_/http://www.nacwc.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006: English
,,,,,,,,,National Association of Colored Women's Clubs (NACWC) - Coming Soon,national association of colored women's clubs,http://web.archive.org/web/20070428155126if_/http://www.nacwc.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007: English
,,,,,,,,,NACWC2K15 | Lifting as we climb,สล็อตเว็บตรง,http://web.archive.org/web/20081008025256if_/http://www.nacwc.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008: English
,,,,,,,,,nacwc.org,nacwc,http://web.archive.org/web/20090408174643if_/http://www.nacwc.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009: English
,,,,,,,,,,\who are we\,http://web.archive.org/web/20091123071838if_/http://www.nacwc.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011: English
,,,,,,,,,,national association of colored women,http://web.archive.org/web/20110718154956if_/http://www.nacwc.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012: English
,,,,,,,,,,สล็อต,http://web.archive.org/web/20111129103811if_/http://www.nacwc.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013: English
,,,,,,,,,,สล็อตวอเลท,http://web.archive.org/web/20120616172848if_/http://nacwc.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014: English
,,,,,,,,,,nacwc.org,http://web.archive.org/web/20130506191532if_/http://www.nacwc.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015: English
,,,,,,,,,,,http://web.archive.org/web/20131020104601if_/http://www.nacwc.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016: English
,,,,,,,,,,,http://web.archive.org/web/20140517223723if_/http://nacwc.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017: English
,,,,,,,,,,,http://web.archive.org/web/20141014073443if_/http://www.nacwc.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018: English
,,,,,,,,,,,http://web.archive.org/web/20150216113750if_/http://www.nacwc.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020: English
,,,,,,,,,,,http://web.archive.org/web/20150630080228if_/http://nacwc.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021: English
,,,,,,,,,,,http://web.archive.org/web/20151127164352if_/http://www.nacwc.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022: English
,,,,,,,,,,,http://web.archive.org/web/20160422004805if_/http://www.nacwc.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024: Polish
,,,,,,,,,,,http://web.archive.org/web/20160907093606if_/http://www.nacwc.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20170421125435if_/http://nacwc.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20170911175314if_/http://nacwc.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20180224013559if_/http://nacwc.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20200529024135if_/http://nacwc.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20210124143317if_/http://nacwc.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20210916205430if_/http://nacwc.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20220124033055if_/http://nacwc.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20240426022346if_/http://nacwc.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mcinerneylab.com,error,–,Processing error.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
earthdaysavannah.org,spam,–,archive.org snapshots with status 403 during latest year,15,15,0,0,en,,earthdaysavannah.org,,65,123,10000000000,-1,10000000000,-1,28,8,656474,568,573362,660,283,41,656432,656473,74,3418,74,3,15,18,279,66,6026,60,55,0,1,No,English German Indonesian Thai,Recreation/Outdoors,News/Newspapers,Society/History,
,,,,,,,,,,http://earthdaysavannah.org/events/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,savannah earth day festival,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,www.earthdaysavannah.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,earthdaysavannah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,earth day savannah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,savannah chatham sustainability coalition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,click here,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,initoto88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protectingwater.com,clear,8,Clean,22,22,0,37,en,Protecting Water from Non-Point Source Pollution,http://protectingwater.com/agriculture.html,http://web.archive.org/web/20051017201513if_/http://protectingwater.com:80/,37,195,241,564,50,50,28,7,596,128,336,131,116,116,478,596,122,466,14,14,11,18,331,180,18,82,54,0,0,No,English,Shopping/Crafts,Science/Environment,Reference/Education,2005: English
,,,,,,,,,,http://www.protectingwater.com/index.html,http://web.archive.org/web/20060417225647if_/http://www.protectingwater.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006: English
,,,,,,,,,,http://protectingwater.com/,http://web.archive.org/web/20070214145153if_/http://protectingwater.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007: English
,,,,,,,,,,protectingwater.com,http://web.archive.org/web/20070916013446if_/http://www.protectingwater.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008: English
,,,,,,,,,,best management practices manual for construction sites in ...,http://web.archive.org/web/20080408093406if_/http://protectingwater.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010: English
,,,,,,,,,,non-point source pollution,http://web.archive.org/web/20081104112055if_/http://protectingwater.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011: English
,,,,,,,,,,salt lake watershed,http://web.archive.org/web/20100325195658if_/http://www.protectingwater.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012: English
,,,,,,,,,,http://protectingwater.com/index.html,http://web.archive.org/web/20100913230756if_/http://protectingwater.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013: English
,,,,,,,,,,http://protectingwater.com,http://web.archive.org/web/20110128215858if_/http://protectingwater.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014: English
,,,,,,,,,,,http://web.archive.org/web/20110624010836if_/http://protectingwater.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016: English
,,,,,,,,,,,http://web.archive.org/web/20111105045247if_/http://protectingwater.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017: English
,,,,,,,,,,,http://web.archive.org/web/20121023120408if_/http://protectingwater.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018: English
,,,,,,,,,,,http://web.archive.org/web/20130618013757if_/http://protectingwater.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019: English
,,,,,,,,,,,http://web.archive.org/web/20131222051216if_/http://protectingwater.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020: English
,,,,,,,,,,,http://web.archive.org/web/20141218015829if_/http://protectingwater.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021: English
,,,,,,,,,,,http://web.archive.org/web/20160109202658if_/http://protectingwater.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022: English
,,,,,,,,,,,http://web.archive.org/web/20160526225620if_/http://protectingwater.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023: English
,,,,,,,,,,,http://web.archive.org/web/20161123133851if_/http://protectingwater.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024: English
,,,,,,,,,,,http://web.archive.org/web/20170503115235if_/http://www.protectingwater.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20170916002317if_/http://protectingwater.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20180225164835if_/http://protectingwater.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20180709064952if_/http://protectingwater.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20190118225059if_/https://protectingwater.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20200303152251if_/https://protectingwater.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20200807043425if_/https://protectingwater.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20210516004828if_/https://protectingwater.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20211111083612if_/https://protectingwater.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20221006114524if_/https://protectingwater.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20230405225018if_/https://protectingwater.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20230929014305if_/https://protectingwater.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20240303102716if_/https://protectingwater.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20240714080738if_/https://www.protectingwater.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protovest.com,spam,–,archive.org snapshots with status 403 during latest year,21,24,0,0,en,,https://protovest.com/,,50,169,10000000000,-1,10000000000,-1,10,0,1090,265,644,231,214,603,483,1087,663,795,0,1,27,20,145,130,39,123,112,0,0,No,English,Business,Business/Textiles and Nonwovens,,
,,,,,,,,,,carwash dryers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,protovest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,custom design proto vest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,car wash blow dryer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,commercial car wash dryer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,protovest.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,dryer for car wash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,car drying machine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
somedayprods.com,clear,8,Clean,9,9,0,13,en,Someday Productions | \Pillow Talk\ Someday Productions,an interview published in 2017,http://web.archive.org/web/20150902222403if_/http://somedayprods.com:80/,13,90,40,215,50,50,28,11,701,285,598,234,205,194,502,696,183,1513,0,1,26,18,309,135,114,97,77,0,1,No,English Spanish/Castilian Korean Occitan,Arts/Music,Arts,,2015: English
,,,,,,,,,Someday Productions – \Pillow Talk\,somedayprods.com,http://web.archive.org/web/20160109213539if_/http://somedayprods.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016: English
,,,,,,,,,Someday Productions – PRODUCTION SCREENWRITING DISTRIBUTION AND MORE FOR ALL SEGMENTS OF THE ENTERTAINMENT INDUSTRY,\pillow talking's interview with actress singer musician producer cassidy freeman\,http://web.archive.org/web/20161008211955if_/http://somedayprods.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017: English
,,,,,,,,,Someday Web Designs – Professional web design,pillow talking's interview with actress singer musician producer cassidy freeman,http://web.archive.org/web/20170404123659if_/http://somedayprods.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018: English
,,,,,,,,,,\pillow talking's interview with patricia kalember\,http://web.archive.org/web/20170920005654if_/http://somedayprods.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019: English
,,,,,,,,,,pillow talking,http://web.archive.org/web/20180222051442if_/http://somedayprods.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020: English
,,,,,,,,,,saved from somedayprods.com,http://web.archive.org/web/20180805174128if_/http://somedayprods.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021: English
