Domain Name,Status,SZ Score,Spam message,Active History,Domain Age,Parked Pages,Redirects,Languages,Titles,Links,Archive,3xx Responses,2xx Responses,Min Words,Max Words,Min Hrefs,Max Hrefs,Ahrefs Domain Rating,Ahrefs URL Rating,Ahrefs Backlinks,Ahrefs Ref Domains,Ahrefs Ref Pages,Ahrefs Ref IPs, Ahrefs Ref Class C,Ahrefs Nofollow,Ahrefs Dofollow,Ahrefs Text,Ahrefs Image,Ahrefs Links External,Ahrefs .gov,Ahrefs .edu,Majestic Trust Flow,Majestic Citation Flow,Majestic External Backlinks,Majestic Ref Domains,Majestic Indexed URLs,Majestic Ref IPs,Majestic Ref Subnets,Majestic .gov,Majestic .edu,Majestic Redirect,Majestic Anchor Language,Majestic Topic 1,Majestic Topic 2,Majestic Topic 3,Lang History
,,,,,,,,,,blog.copymathollywood.com/20…,http://web.archive.org/web/20081214200254if_/http://www.copymathollywood.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010: English
,,,,,,,,,,copymat hollywwod copymat hollywwod,http://web.archive.org/web/20090627080050if_/http://www.copymathollywood.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011: English
,,,,,,,,,,copymat,http://web.archive.org/web/20100106232539if_/http://www.copymathollywood.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012: English
,,,,,,,,,,www.copymathollywood.com,http://web.archive.org/web/20100512143814if_/http://www.copymathollywood.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013: English
,,,,,,,,,,,http://web.archive.org/web/20101014013031if_/http://www.copymathollywood.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014: English
,,,,,,,,,,,http://web.archive.org/web/20110217061212if_/http://www.copymathollywood.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015: English
,,,,,,,,,,,http://web.archive.org/web/20110625174729if_/http://www.copymathollywood.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016: English
,,,,,,,,,,,http://web.archive.org/web/20111105010915if_/http://www.copymathollywood.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017: English
,,,,,,,,,,,http://web.archive.org/web/20120308134712if_/http://www.copymathollywood.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018: English
,,,,,,,,,,,http://web.archive.org/web/20120724155606if_/http://www.copymathollywood.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019: English
,,,,,,,,,,,http://web.archive.org/web/20121126075747if_/http://www.copymathollywood.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020: English
,,,,,,,,,,,http://web.archive.org/web/20130404064727if_/http://www.copymathollywood.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021: English
,,,,,,,,,,,http://web.archive.org/web/20130818235312if_/http://www.copymathollywood.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022: English
,,,,,,,,,,,http://web.archive.org/web/20131221184056if_/http://www.copymathollywood.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023: English
,,,,,,,,,,,http://web.archive.org/web/20140426061949if_/http://www.copymathollywood.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024: English
,,,,,,,,,,,http://web.archive.org/web/20140901131643if_/http://www.copymathollywood.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20150109073225if_/http://www.copymathollywood.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20150529135842if_/http://www.copymathollywood.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20151026235343if_/http://www.copymathollywood.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20160228172133if_/http://www.copymathollywood.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20160703215140if_/http://www.copymathollywood.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20170119082508if_/http://www.copymathollywood.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20170605093240if_/http://copymathollywood.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20171109075247if_/http://www.copymathollywood.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20180311131854if_/http://www.copymathollywood.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20180718185357if_/http://www.copymathollywood.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20181121034735if_/http://www.copymathollywood.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20190324022914if_/http://copymathollywood.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20190725235002if_/http://copymathollywood.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20201001140329if_/https://www.copymathollywood.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20210314031955if_/https://www.copymathollywood.com./,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20210814053540if_/https://www.copymathollywood.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20211231111728if_/https://copymathollywood.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20220626211114if_/https://www.copymathollywood.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20221203190327if_/https://copymathollywood.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20230411230930if_/https://www.copymathollywood.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20240826000432if_/https://copymathollywood.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
midsouthpeace.org,error,–,Processing error.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gplc.org,clear,3,Clean,24,24,0,85,en,GPLC :: Greater Pittsburgh Literacy Council :: www.gplc.org,gplc,http://web.archive.org/web/20050809002551if_/http://www.gplc.org:80/,85,281,253,771,50,61,21,2,6658,216,3854,250,208,494,6162,6656,24,29,0,59,29,21,1148,105,222,79,75,0,4,No,English Korean Spanish/Castilian,Society/Issues,Reference/Libraries,Regional/North America,2005: English
,,,,,,,,,GPLC,greater pittsburgh literacy council,http://web.archive.org/web/20060209101018if_/http://www.gplc.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006: English
,,,,,,,,,Pittsburgh Literacy Programs GED Prep Job Skills & Volunteering | GPLC,website,http://web.archive.org/web/20060813104541if_/http://www.gplc.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007: English
,,,,,,,,,,http://www.gplc.org/,http://web.archive.org/web/20070226191053if_/http://www.gplc.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008: English
,,,,,,,,,,www.gplc.org,http://web.archive.org/web/20071012204229if_/http://www.gplc.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010: English
,,,,,,,,,,literacy pittsburgh,http://web.archive.org/web/20080430052420if_/http://www.gplc.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011: English
,,,,,,,,,,http://www.gplc.org,http://web.archive.org/web/20081218032741if_/http://www.gplc.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012: English
,,,,,,,,,,gplc.org,http://web.archive.org/web/20100312043719if_/http://www.gplc.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013: English
,,,,,,,,,,greater pittsburgh literary council,http://web.archive.org/web/20100728005029if_/http://www.gplc.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014: English
,,,,,,,,,,,http://web.archive.org/web/20101209082933if_/http://www.gplc.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015: English
,,,,,,,,,,,http://web.archive.org/web/20110712172749if_/http://www.gplc.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016: English
,,,,,,,,,,,http://web.archive.org/web/20111130143647if_/http://www.gplc.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20120510140458if_/http://www.gplc.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20121109031942if_/http://www.gplc.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20130327200757if_/http://gplc.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20130729023612if_/http://www.gplc.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20131219024822if_/http://gplc.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20140517140852if_/http://gplc.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20141002223126if_/http://www.gplc.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20150205221352if_/http://gplc.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20150626201141if_/http://gplc.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20151112172235if_/http://www.gplc.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20160417230834if_/https://www.gplc.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ionadas.com,clear,2,Clean,16,16,0,57,en,Local SEO and Social Media | ionadas local | Austin Texas,www.ionadas.com,http://web.archive.org/web/20091126095150if_/http://www.ionadas.com:80/,57,213,296,543,50,82,9,10,4627,167,1421,140,130,404,4208,4626,22,43,0,0,27,18,301,96,31,71,64,0,0,No,English Czech Portuguese,Computers/Internet/Web Design and Development,Computers/Internet/Searching,Business,2009: English
,,,,,,,,,Local SEO (Search Engine Optimization) | ionadas local LLC | Austin Texas,http://www.ionadas.com,http://web.archive.org/web/20100721234213if_/http://www.ionadas.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010: English
,,,,,,,,,Local SEO (Search Engine Optimization) | ionadas local LLC | Austin Texas | (512) 501-1875,visit website,http://web.archive.org/web/20101122133014if_/http://www.ionadas.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011: English
,,,,,,,,,Local SEO Austin Texas | ionadas local LLC | (512) 501-1875,go to website,http://web.archive.org/web/20110915091453if_/http://www.ionadas.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012: English
,,,,,,,,,Local SEO and WordPress | ionadas local LLC | Austin Texas,brian combs,http://web.archive.org/web/20120209084434if_/http://www.ionadas.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013: English
,,,,,,,,,Local SEO and WordPress ⚙ ionadas local LLC ⚙ Austin Texas,ionadas local llc,http://web.archive.org/web/20120621023114if_/http://www.ionadas.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014: English
,,,,,,,,,,ionadas,http://web.archive.org/web/20121111051719if_/http://www.ionadas.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015: English
,,,,,,,,,,ionadas.com,http://web.archive.org/web/20130320231245if_/http://www.ionadas.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016: English
,,,,,,,,,,ionadas local,http://web.archive.org/web/20131118051110if_/http://www.ionadas.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017: English
,,,,,,,,,,,http://web.archive.org/web/20141013232739if_/http://www.ionadas.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018: English
,,,,,,,,,,,http://web.archive.org/web/20150423131929if_/http://www.ionadas.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020: English
,,,,,,,,,,,http://web.archive.org/web/20150922011938if_/http://www.ionadas.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021: English
,,,,,,,,,,,http://web.archive.org/web/20160715200108if_/http://www.ionadas.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022: English
,,,,,,,,,,,http://web.archive.org/web/20170627060154if_/http://www.ionadas.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023: English
,,,,,,,,,,,http://web.archive.org/web/20180215132831if_/http://www.ionadas.com:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024: English
,,,,,,,,,,,http://web.archive.org/web/20180825073511if_/https://ionadas.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025: English
,,,,,,,,,,,http://web.archive.org/web/20200629022622if_/https://ionadas.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20210225082037if_/https://ionadas.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20210728140256if_/https://ionadas.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20211202125441if_/https://ionadas.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20220703174907if_/https://ionadas.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20230206062333if_/https://ionadas.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20231202185117if_/https://ionadas.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20240913073221if_/https://ionadas.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20250121004802if_/https://ionadas.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
commpartnership.org,error,–,Processing error.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
airvictorymuseum.org,clear,2,Clean,27,27,0,26,en,Home,http://www.airvictorymuseum.org/,http://web.archive.org/web/20050703074732if_/http://www.airvictorymuseum.org:80/,26,383,169,716,50,57,21,6,1429,346,1156,305,263,437,943,1380,38,270,0,4,31,21,1024,774,158,184,139,0,0,No,English Indonesian Polish,Reference/Museums,Recreation/Travel,Science/Technology,2005: English
,,,,,,,,,Air Museum,website,http://web.archive.org/web/20060104124211if_/http://www.airvictorymuseum.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006: English
,,,,,,,,,,\f-14 tomcat/158998.\,http://web.archive.org/web/20060705210039if_/http://www.airvictorymuseum.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007: English
,,,,,,,,,,unitedprivatecloud.com,http://web.archive.org/web/20070127070849if_/http://www.airvictorymuseum.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008: English
,,,,,,,,,,\a-4 skyhawk/145072.\,http://web.archive.org/web/20070804195358if_/http://www.airvictorymuseum.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009: English
,,,,,,,,,,\skyhawk.\,http://web.archive.org/web/20080207204222if_/http://www.airvictorymuseum.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010: English
,,,,,,,,,,airvictorymuseum,http://web.archive.org/web/20080915111252if_/http://airvictorymuseum.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011: English
,,,,,,,,,,air victory museum,http://web.archive.org/web/20090326051227if_/http://www.airvictorymuseum.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012: English
,,,,,,,,,,www.airvictorymuseum.org,http://web.archive.org/web/20100106063353if_/http://www.airvictorymuseum.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013: English
,,,,,,,,,,airvictorymuseum.org,http://web.archive.org/web/20100722071735if_/http://www.airvictorymuseum.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014: English
,,,,,,,,,,,http://web.archive.org/web/20101122214453if_/http://www.airvictorymuseum.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015: English
,,,,,,,,,,,http://web.archive.org/web/20110511082808if_/http://www.airvictorymuseum.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016: English
,,,,,,,,,,,http://web.archive.org/web/20110930054506if_/http://www.airvictorymuseum.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017: English
,,,,,,,,,,,http://web.archive.org/web/20120213154345if_/http://www.airvictorymuseum.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018: English
,,,,,,,,,,,http://web.archive.org/web/20120703000444if_/http://www.airvictorymuseum.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019: English
,,,,,,,,,,,http://web.archive.org/web/20121118041812if_/http://www.airvictorymuseum.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020: English
,,,,,,,,,,,http://web.archive.org/web/20130329023324if_/http://www.airvictorymuseum.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021: English
,,,,,,,,,,,http://web.archive.org/web/20131204024202if_/http://www.airvictorymuseum.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022: English
,,,,,,,,,,,http://web.archive.org/web/20140517013120if_/http://airvictorymuseum.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023: English
,,,,,,,,,,,http://web.archive.org/web/20141216043559if_/http://www.airvictorymuseum.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024: English
,,,,,,,,,,,http://web.archive.org/web/20150509063315if_/http://www.airvictorymuseum.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20151128214859if_/http://www.airvictorymuseum.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20160417201839if_/http://www.airvictorymuseum.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20160909093825if_/http://www.airvictorymuseum.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20170217044838if_/http://www.airvictorymuseum.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20170704225536if_/http://www.airvictorymuseum.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20180321182349if_/http://www.airvictorymuseum.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20180724135451if_/http://www.airvictorymuseum.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20190125092036if_/http://www.airvictorymuseum.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20190629082251if_/http://www.airvictorymuseum.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20200118161713if_/https://www.airvictorymuseum.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20200713022930if_/https://www.airvictorymuseum.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20210125051101if_/https://www.airvictorymuseum.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20211202002756if_/https://airvictorymuseum.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20220521174829if_/http://www.airvictorymuseum.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20220928192031if_/https://www.airvictorymuseum.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20230508100254if_/https://www.airvictorymuseum.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20231212013804if_/https://www.airvictorymuseum.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,http://web.archive.org/web/20240511191830if_/https://www.airvictorymuseum.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e-businessethics.com,error,–,Processing error.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abcinformation.org,clear,3,Clean,24,24,0,16,en,abc | Agricultural Biotechnology Council,abcinformation,http://web.archive.org/web/20050623002157if_/http://www.abcinformation.org:80/,16,271,239,586,50,50,24,6,640,207,385,171,154,197,443,640,8,20,0,3,28,19,281,146,36,102,97,0,1,No,English German French Spanish/Castilian Czech Japanese Chinese,Science/Biology,Computers/Internet/Searching,Society/Issues,2005: English
,,,,,,,,,abc Information.org,agricultural biotechnology council,http://web.archive.org/web/20051224234944if_/http://www.abcinformation.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006: English
,,,,,,,,,ABC Information,http://www.abcinformation.org/,http://web.archive.org/web/20060708141803if_/http://www.abcinformation.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007: English
,,,,,,,,,Agricultural Biotechnology Council,http://www.abcinformation.org,http://web.archive.org/web/20071020181650if_/http://abcinformation.org:80/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008: English
